match_id,home_ballpossession,away_ballpossession,home_bigchancecreated,away_bigchancecreated,home_totalshotsongoal,away_totalshotsongoal,home_goalkeepersaves,away_goalkeepersaves,home_cornerkicks,away_cornerkicks,home_fouls,away_fouls,home_passes,away_passes,home_totaltackle,away_totaltackle,home_freekicks,away_freekicks,home_yellowcards,away_yellowcards,home_shotsongoal,away_shotsongoal,home_hitwoodwork,away_hitwoodwork,home_shotsoffgoal,away_shotsoffgoal,home_blockedscoringattempt,away_blockedscoringattempt,home_totalshotsinsidebox,away_totalshotsinsidebox,home_totalshotsoutsidebox,away_totalshotsoutsidebox,home_bigchancescored,away_bigchancescored,home_fouledfinalthird,away_fouledfinalthird,home_offsides,away_offsides,home_accuratepasses,away_accuratepasses,home_throwins,away_throwins,home_finalthirdentries,away_finalthirdentries,home_accuratelongballs,away_accuratelongballs,home_accuratecross,away_accuratecross,home_duelwonpercent,away_duelwonpercent,home_dispossessed,away_dispossessed,home_groundduelspercentage,away_groundduelspercentage,home_aerialduelspercentage,away_aerialduelspercentage,home_dribblespercentage,away_dribblespercentage,home_wontacklepercent,away_wontacklepercent,home_interceptionwon,away_interceptionwon,home_totalclearance,away_totalclearance,home_goalkicks,away_goalkicks,home_redcards,away_redcards,home_bigchancemissed,away_bigchancemissed,home_accuratethroughball,away_accuratethroughball
9643523,61,39,3,2,14,9,3,1,2,6,7,17,568,343,22,12,17,6,0,3,3,3,0,0,7,5,4,1,10,8,4,1,2,0,3,1,3,1,508,286,21,17,53,41,32,22,3,3,55,45,7,15,48,35,6,10,9,17,15,8,13,13,15,11,8,8,0,1,1,2,,
9644120,56,44,7,3,20,8,5,4,3,7,10,10,512,407,15,13,10,10,1,2,9,6,1,0,9,2,2,0,16,6,4,2,3,1,2,1,3,2,459,339,14,11,71,41,32,25,9,3,43,57,11,7,32,39,6,11,7,16,8,6,8,8,13,19,4,13,0,1,4,2,0,1
9643571,53,47,5,0,21,9,5,4,3,7,13,11,429,378,20,14,11,12,1,1,8,5,0,0,8,3,5,1,17,5,4,4,2,0,3,1,5,3,370,320,10,19,43,50,25,19,4,4,52,48,8,10,39,32,5,8,8,6,13,7,11,10,22,10,5,13,0,1,3,0,1,0
9643526,31,69,1,0,9,14,4,3,3,9,12,15,284,620,19,9,13,12,1,1,3,4,0,0,4,4,2,6,6,3,3,11,,,0,3,3,2,170,518,20,33,41,94,22,18,2,2,54,46,6,7,39,35,18,14,7,14,13,4,12,10,30,9,9,6,,,1,0,,
9644121,66,34,6,1,19,15,7,7,6,3,10,9,559,295,15,13,8,8,1,2,10,8,0,0,8,4,1,3,13,12,6,3,2,0,1,0,4,2,489,221,24,15,58,37,27,16,8,2,59,41,6,8,39,27,8,6,16,8,9,7,17,20,11,17,4,10,,,4,1,5,3
9643566,31,69,1,6,9,20,7,2,6,11,13,10,274,643,27,20,9,12,3,1,3,14,0,0,4,2,2,4,6,14,3,6,0,5,1,5,0,2,211,594,20,18,29,61,20,38,4,6,54,46,13,11,46,39,7,7,10,7,12,11,10,8,15,14,3,4,1,0,1,1,,
9644125,47,53,2,2,7,8,3,0,2,5,12,6,466,504,10,18,5,11,1,0,2,4,0,0,2,2,3,2,6,5,1,3,1,1,2,1,2,2,408,432,25,12,41,63,33,28,1,1,44,56,6,6,25,36,7,4,10,7,3,13,10,8,22,9,10,4,1,0,1,1,1,0
9643564,49,51,3,3,16,13,4,3,12,2,12,11,387,426,11,7,11,11,1,1,4,5,0,1,8,7,4,1,9,8,7,5,1,1,3,0,1,2,322,356,24,21,59,45,32,25,5,2,50,50,3,8,28,27,8,9,6,9,7,3,8,15,13,13,8,12,,,2,2,,
9643532,64,36,1,4,14,11,3,2,9,0,12,9,513,302,7,12,9,11,1,1,3,6,2,0,11,5,0,0,8,8,6,3,0,3,3,4,1,4,429,235,21,14,73,56,31,26,6,4,44,56,6,1,29,28,10,22,13,6,4,9,10,12,2,25,7,19,,,1,1,0,1
9643561,63,37,4,1,21,3,1,5,3,2,6,10,562,323,11,17,9,6,1,1,8,1,0,0,12,1,1,1,15,3,6,0,2,0,4,0,1,0,515,243,20,16,76,34,58,16,6,2,47,53,11,7,27,34,8,6,7,11,9,8,10,7,4,10,4,17,,,2,1,,
9644129,36,64,1,2,11,13,4,3,1,10,9,11,274,485,7,15,11,8,2,2,5,7,0,1,6,5,0,1,9,6,2,7,1,1,2,3,1,3,219,431,23,10,41,47,31,24,4,6,46,54,2,4,24,34,9,5,6,11,3,12,12,6,19,7,8,7,1,0,0,1,0,1
9644127,44,56,1,2,14,7,4,4,6,5,15,8,358,478,13,15,8,15,3,4,4,5,0,0,6,2,4,0,7,7,7,0,,,1,3,3,2,279,387,23,15,53,45,18,27,7,4,46,54,6,7,39,39,14,24,18,9,4,4,8,8,2,20,4,10,,,1,2,,
9644128,59,41,0,2,7,12,3,0,5,4,11,10,565,390,14,17,10,9,0,1,1,4,0,1,5,5,1,3,2,10,5,2,0,1,0,1,0,3,491,308,23,11,55,45,36,27,2,2,41,59,11,6,27,33,3,11,3,8,7,10,8,11,6,21,8,9,,,0,1,0,1
9644126,62,38,3,1,15,9,2,2,4,5,16,10,457,283,13,20,10,16,5,5,3,5,0,1,7,4,5,0,11,6,4,3,0,1,2,2,7,1,374,185,27,21,67,50,27,21,6,4,48,52,18,7,33,41,16,12,10,5,6,9,15,22,7,22,6,14,,,3,0,1,0
9643595,38,62,1,0,4,13,2,0,4,7,7,11,296,493,14,12,11,5,2,5,1,2,0,0,1,6,2,5,2,7,2,6,1,0,2,1,3,1,213,426,15,21,34,62,25,24,1,5,53,47,9,6,29,25,9,9,4,8,8,9,12,8,19,9,18,5,,,,,0,1
9644130,50,50,6,3,14,8,1,3,4,7,16,8,412,401,24,14,7,15,2,4,6,3,2,0,5,3,3,2,11,5,3,3,2,2,2,4,2,2,350,333,20,19,44,41,28,25,1,3,56,44,5,17,42,39,13,4,11,10,14,8,16,9,14,12,5,9,,,4,1,1,1
9643542,42,58,2,1,14,9,1,3,4,2,11,15,393,540,15,17,13,10,0,1,5,1,1,0,8,7,1,1,12,5,2,4,1,0,4,2,2,0,314,453,19,20,43,61,37,21,7,3,49,51,7,8,36,42,18,14,8,15,10,12,8,8,16,16,8,9,,,1,1,1,1
9643568,47,53,3,7,13,16,4,1,5,3,12,14,385,452,17,10,14,12,0,2,3,7,0,1,9,7,1,2,8,15,5,1,2,3,3,2,0,1,297,380,14,20,43,68,25,36,7,2,58,42,2,12,40,30,13,8,9,8,9,5,7,6,9,15,8,10,,,1,4,,
9643533,52,48,2,3,15,13,1,1,4,3,12,12,452,441,14,9,11,9,1,1,2,3,1,1,10,10,3,0,10,7,5,6,0,1,3,3,,,386,377,14,13,64,59,35,23,9,4,56,44,2,7,32,26,8,6,7,8,7,4,11,16,9,17,11,15,,,2,2,,
9643584,69,31,0,1,9,7,2,2,9,2,7,14,593,282,13,12,14,6,3,1,2,3,0,1,4,3,3,1,7,3,2,4,0,1,5,0,6,1,504,199,30,19,97,43,44,21,9,1,59,41,6,7,32,22,22,16,6,5,5,4,11,14,2,31,2,12,,,,,1,3
9644132,40,60,2,3,9,12,5,3,5,4,9,12,359,538,27,13,9,8,3,4,5,7,0,0,3,4,1,1,6,7,3,5,2,2,2,2,1,2,285,467,13,31,46,77,34,43,1,2,61,39,7,13,42,25,12,10,6,4,15,9,18,9,12,8,6,5,,,0,1,,
9643549,79,21,2,0,40,4,2,9,17,2,15,11,580,162,9,15,10,14,2,1,11,3,2,0,19,1,10,0,24,1,16,3,1,0,2,3,0,3,520,80,23,12,83,39,20,24,12,0,40,60,11,5,27,38,11,18,8,9,5,8,4,5,4,35,5,18,0,1,1,0,,
9644131,49,51,4,5,14,17,3,2,4,6,13,20,336,348,14,16,18,10,0,4,4,6,0,0,8,8,2,3,8,12,6,5,2,3,3,3,4,1,252,255,24,30,50,64,29,23,5,6,53,47,8,8,40,30,17,21,9,5,11,10,16,9,20,17,12,11,0,1,2,2,1,1
9643536,55,45,3,1,10,14,2,1,6,1,10,17,485,399,17,19,16,9,2,4,3,5,0,0,3,6,4,3,5,9,5,5,2,1,3,2,1,2,406,320,17,26,39,31,24,20,3,3,51,49,13,8,44,35,12,18,11,7,13,13,8,12,18,21,9,7,,,1,0,,
9644133,55,45,2,4,19,13,1,4,7,1,8,7,486,413,11,12,6,8,1,0,5,7,0,0,9,5,5,1,9,10,10,3,1,2,2,0,4,1,419,355,21,10,63,33,27,22,2,1,53,47,9,6,31,27,11,11,14,7,4,5,8,14,7,25,7,7,,,1,2,0,1
9644139,52,48,1,1,12,8,3,3,4,3,14,6,523,477,16,20,6,13,1,3,4,4,0,1,6,2,2,2,6,5,6,3,,,2,2,0,3,465,408,22,19,50,33,42,25,6,5,43,57,12,10,29,44,11,10,7,11,11,14,12,7,11,10,3,10,,,1,1,0,1
9644137,44,56,3,5,10,15,5,4,10,4,12,9,363,513,17,5,9,12,1,0,5,6,1,0,3,8,2,1,7,10,3,5,1,1,4,3,4,3,297,442,12,16,36,55,24,34,9,3,49,51,4,12,36,31,11,17,10,15,8,2,10,14,16,20,8,9,,,2,4,1,1
9643517,59,41,4,1,20,5,0,4,7,4,14,10,510,350,6,14,9,12,2,1,7,1,1,0,8,2,5,2,12,4,8,1,1,1,5,0,0,2,440,281,13,15,71,35,42,22,5,1,46,54,5,2,23,31,10,7,8,5,3,6,6,9,13,20,5,13,,,3,0,0,1
9644135,45,55,4,1,14,10,1,3,3,4,14,15,369,456,15,8,14,13,2,2,4,4,0,1,10,3,0,3,10,5,4,5,1,1,3,2,4,2,281,363,23,24,52,64,26,19,5,1,58,42,6,6,37,30,13,6,8,8,12,6,13,14,7,14,10,10,,,3,0,0,1
9644138,45,55,2,4,13,11,4,5,6,3,13,22,360,433,6,21,21,12,4,4,6,5,0,0,4,5,3,1,6,8,7,3,0,1,3,1,7,3,287,371,21,9,42,39,21,17,3,6,56,44,13,4,41,38,17,8,14,5,3,11,12,11,9,18,5,3,,,2,3,2,0
9644136,58,42,1,1,21,11,4,10,10,3,9,4,585,417,12,14,3,8,,,10,4,0,1,7,5,4,2,13,4,8,7,,,1,0,,,517,343,20,21,63,44,24,31,5,3,47,53,4,5,25,35,11,6,10,13,7,9,11,4,12,14,8,12,,,1,1,1,0
9644134,49,51,1,1,17,8,1,4,8,5,10,15,359,383,20,15,12,10,1,4,5,2,2,0,9,3,3,3,13,6,4,2,0,1,4,2,3,2,295,313,24,19,49,41,27,36,8,3,51,49,8,9,41,33,12,18,9,8,12,8,11,5,3,28,6,12,,,1,0,1,0
9643540,37,63,2,5,13,12,5,1,4,6,9,11,358,601,13,15,10,7,1,2,2,8,1,0,7,2,4,2,7,10,6,2,1,2,0,3,4,5,305,536,19,15,50,54,26,27,6,8,51,49,7,5,33,32,9,9,11,11,8,13,9,5,17,9,5,9,,,1,3,1,1
9644141,41,59,3,1,9,8,1,2,6,8,22,13,262,387,16,20,12,22,6,3,3,3,3,0,6,4,0,1,9,4,0,4,1,1,4,5,2,2,181,298,20,22,52,43,16,18,3,4,55,45,7,7,49,50,24,9,21,8,9,6,8,16,15,21,4,10,,,2,0,1,0
9644140,50,50,3,3,16,15,1,3,2,5,13,10,400,384,20,14,8,13,1,1,6,4,0,1,7,10,3,1,10,8,6,7,2,1,4,4,1,2,330,320,19,22,51,53,33,26,4,6,50,50,7,8,36,37,9,8,8,11,11,7,7,13,22,8,12,8,,,1,2,1,0
9643582,59,41,2,0,11,12,3,3,6,1,16,19,514,356,25,21,18,15,1,3,6,3,0,0,4,5,1,4,6,2,5,10,1,0,1,1,1,1,429,302,19,17,46,41,20,20,4,1,54,46,12,9,54,44,8,9,11,8,16,13,6,14,8,14,9,7,,,1,0,,
9644143,63,37,3,2,18,8,1,7,5,1,20,10,460,283,12,12,9,19,6,4,7,3,0,0,8,3,3,2,10,4,8,4,0,2,1,4,3,4,388,211,22,14,53,36,23,25,11,2,40,60,7,7,24,35,10,15,3,4,8,8,9,10,6,23,5,10,1,2,3,0,1,0
9644148,71,29,2,1,16,5,2,2,5,1,6,6,765,308,8,11,5,6,1,0,3,3,0,0,8,2,5,0,10,1,6,4,1,0,1,1,1,0,687,234,17,16,88,34,57,26,5,0,52,48,5,2,28,26,8,7,15,9,3,7,14,20,11,17,5,15,,,1,1,1,0
9644142,52,48,5,5,20,11,2,5,5,2,17,10,436,407,13,9,9,16,3,3,8,3,0,0,6,7,6,1,13,8,7,3,2,0,2,0,4,2,383,342,12,11,36,36,20,41,4,5,49,51,3,8,26,28,5,4,5,3,10,7,3,9,4,11,10,9,,,3,5,2,1
9643551,60,40,2,2,16,12,4,6,8,5,11,2,564,373,18,21,2,10,4,1,6,4,0,0,7,6,3,2,10,5,6,7,,,1,2,0,2,512,316,24,15,50,41,25,22,4,4,50,50,10,6,38,37,8,9,18,7,11,15,12,8,17,21,7,12,,,2,2,2,0
9644147,42,58,1,0,9,8,1,2,4,5,13,7,403,554,17,14,7,9,4,2,3,2,0,0,5,4,1,2,7,4,2,4,1,0,0,4,1,2,326,478,17,29,37,73,45,38,2,4,52,48,5,9,34,32,11,9,10,9,12,10,12,9,18,6,11,8,,,,,,
9644144,51,49,6,6,16,20,5,2,3,6,9,7,415,394,12,16,7,8,3,2,5,9,1,0,8,6,3,5,13,13,3,7,2,3,3,2,1,3,340,323,24,12,48,37,32,30,7,6,45,55,7,3,26,41,12,5,7,17,5,11,11,17,10,6,7,13,,,4,3,1,1
9643577,66,34,4,1,22,7,0,4,7,2,10,13,463,242,15,10,12,9,1,2,7,1,1,0,13,4,2,2,16,4,6,3,3,1,5,1,6,0,393,164,15,22,50,56,23,24,9,3,57,43,7,7,34,23,25,21,7,4,10,7,6,16,10,20,6,12,,,1,0,2,0
9644146,52,48,2,1,20,10,2,6,7,1,15,11,397,385,17,19,10,15,3,2,9,4,0,1,5,5,6,1,12,2,8,8,2,0,2,2,3,2,341,326,12,11,45,37,26,15,9,0,42,58,10,6,32,43,6,9,6,11,10,12,7,8,6,14,14,8,,,0,1,1,1
9644145,49,51,4,1,9,14,1,2,3,6,11,12,506,521,17,15,10,11,2,3,3,3,0,1,5,8,1,3,6,12,3,2,1,1,0,2,2,1,433,446,16,23,48,55,15,38,4,6,51,49,10,10,36,33,12,14,10,7,11,12,11,5,14,9,6,10,,,3,0,1,0
9643550,42,58,2,3,14,13,2,2,5,6,13,10,336,468,15,11,10,13,2,2,3,3,0,0,8,10,3,0,7,6,7,7,1,1,3,2,1,3,263,404,21,11,30,42,24,23,5,3,48,52,5,9,35,39,6,5,10,15,7,6,11,10,12,9,13,12,,,1,2,1,2
9643515,51,49,1,1,21,11,6,4,8,6,9,11,459,443,12,20,10,8,2,0,6,6,2,1,7,3,8,2,15,7,6,4,,,1,1,1,3,401,381,17,13,49,45,47,28,5,2,46,54,10,6,32,41,8,6,10,13,5,11,11,5,15,19,5,6,,,1,1,0,1
9643553,41,59,3,5,12,13,2,5,6,3,11,12,315,465,18,18,10,9,0,1,7,6,1,0,4,6,1,1,7,9,5,4,2,2,3,2,1,4,237,383,18,26,41,54,32,43,5,1,53,47,8,13,36,34,11,8,8,7,9,10,14,6,19,19,9,6,,,1,3,1,1
9644151,53,47,2,0,9,5,1,4,3,5,10,8,517,439,14,13,8,10,,,6,2,0,0,1,0,2,3,6,3,3,2,1,0,2,1,4,1,435,367,24,21,47,43,25,31,4,2,49,51,10,8,25,31,13,8,3,8,10,6,5,9,17,9,5,5,,,1,0,,
9643557,54,46,1,3,21,12,0,4,7,5,19,11,419,355,21,17,9,19,3,3,5,1,1,1,6,9,10,2,10,10,11,2,1,1,5,1,2,2,332,265,31,28,64,49,22,22,6,9,45,55,11,10,38,44,11,16,8,9,16,10,9,11,13,29,10,8,,,0,2,,
9643524,31,69,2,8,7,29,8,4,0,10,8,8,281,614,12,14,7,8,1,3,4,12,1,1,2,8,1,9,5,21,2,8,0,3,1,2,1,2,224,571,10,18,29,66,19,22,0,7,43,57,4,3,29,41,4,2,10,19,6,8,8,8,15,3,9,2,1,0,2,5,1,0
9643521,41,59,5,3,12,14,5,1,3,7,20,11,375,521,16,16,11,20,2,0,4,6,0,1,5,5,3,3,8,9,4,5,3,1,3,7,0,1,319,461,13,11,40,45,24,26,5,7,43,57,7,9,33,51,13,11,6,15,8,7,12,9,27,5,8,7,,,2,2,,
9644150,47,53,1,3,17,18,5,5,8,7,11,14,420,486,11,13,14,11,1,2,5,6,1,1,7,8,5,4,10,8,7,10,,,2,3,4,1,352,407,13,20,52,53,37,24,2,4,52,48,7,7,39,31,7,11,14,7,7,6,3,2,12,28,13,12,,,1,3,0,1
9643590,58,42,6,0,23,6,1,4,2,1,11,8,541,390,10,8,8,11,0,2,10,1,0,1,8,5,5,0,12,3,11,3,4,0,2,2,1,1,475,323,11,7,52,37,21,17,3,2,62,38,6,4,37,24,10,5,19,5,8,4,11,14,7,11,8,13,,,2,0,3,0
9644149,72,28,6,1,18,6,2,4,11,3,10,6,597,236,11,16,6,10,0,1,8,3,0,0,8,2,2,1,14,5,4,1,3,1,2,2,0,1,521,160,18,24,65,38,29,25,9,1,52,48,7,4,31,34,20,13,14,8,5,10,10,10,13,29,6,9,,,3,0,1,1
