match_id,home_ballpossession,away_ballpossession,home_bigchancecreated,away_bigchancecreated,home_totalshotsongoal,away_totalshotsongoal,home_goalkeepersaves,away_goalkeepersaves,home_cornerkicks,away_cornerkicks,home_fouls,away_fouls,home_passes,away_passes,home_totaltackle,away_totaltackle,home_freekicks,away_freekicks,home_yellowcards,away_yellowcards,home_shotsongoal,away_shotsongoal,home_hitwoodwork,away_hitwoodwork,home_shotsoffgoal,away_shotsoffgoal,home_blockedscoringattempt,away_blockedscoringattempt,home_totalshotsinsidebox,away_totalshotsinsidebox,home_totalshotsoutsidebox,away_totalshotsoutsidebox,home_bigchancescored,away_bigchancescored,home_bigchancemissed,away_bigchancemissed,home_fouledfinalthird,away_fouledfinalthird,home_offsides,away_offsides,home_accuratepasses,away_accuratepasses,home_throwins,away_throwins,home_finalthirdentries,away_finalthirdentries,home_accuratelongballs,away_accuratelongballs,home_accuratecross,away_accuratecross,home_duelwonpercent,away_duelwonpercent,home_dispossessed,away_dispossessed,home_groundduelspercentage,away_groundduelspercentage,home_aerialduelspercentage,away_aerialduelspercentage,home_dribblespercentage,away_dribblespercentage,home_wontacklepercent,away_wontacklepercent,home_interceptionwon,away_interceptionwon,home_totalclearance,away_totalclearance,home_goalkicks,away_goalkicks,home_accuratethroughball,away_accuratethroughball,home_redcards,away_redcards
8915518,56,44,1,5,18,16,5,0,4,4,9,9,404,319,9,15,8,9,3,1,0,10,0,0,11,3,7,3,10,9,8,7,0,4,1,1,5,5,1,1,335,258,19,18,49,39,17,23,9,2,50,50,8,4,21,30,15,6,4,6,5,7,4,8,14,13,3,10,1,0,,
8915508,63,37,1,2,15,6,1,4,7,2,16,16,518,301,16,12,15,16,1,5,4,1,1,0,5,3,6,2,5,5,10,1,,,1,2,5,0,1,1,442,208,26,20,68,44,30,28,3,4,51,49,7,14,45,31,15,26,14,4,10,6,12,13,11,23,5,7,1,0,0,1
8915510,43,57,2,1,11,7,2,4,3,4,26,17,261,345,17,23,16,24,7,6,5,2,0,0,4,3,2,2,7,4,4,3,1,0,1,1,6,8,4,0,192,256,32,19,53,53,23,23,7,2,46,54,17,10,42,55,16,12,9,9,8,16,13,7,31,9,6,7,1,0,1,2
8915544,35,65,3,1,9,4,1,2,2,5,18,13,281,516,18,19,11,18,2,1,4,2,0,0,4,1,1,1,4,3,5,1,2,1,1,0,,,1,3,177,407,25,27,70,52,35,33,3,3,50,50,5,11,35,42,22,15,6,5,13,14,12,12,22,3,10,5,1,0,,
8915524,50,50,1,1,7,10,2,2,3,4,15,14,505,512,8,19,13,13,2,1,2,3,0,0,3,4,2,3,4,4,3,6,0,1,1,0,2,1,3,0,424,433,22,13,67,36,22,32,5,4,42,58,12,5,24,39,12,10,4,7,5,15,16,13,8,10,6,8,,,,
8915530,64,36,6,1,22,16,4,7,7,5,12,8,590,334,8,19,6,10,2,3,8,5,0,0,5,6,9,5,14,9,8,7,1,0,5,1,1,1,1,0,518,258,13,17,58,51,20,15,9,2,47,53,12,7,31,38,17,17,17,11,4,11,8,12,16,21,11,6,0,1,1,0
8915490,64,36,4,3,19,10,5,5,7,4,17,16,494,283,17,22,15,16,4,2,7,6,1,0,5,3,7,1,14,4,5,6,0,1,4,2,2,1,2,1,404,196,21,18,52,39,18,18,10,7,49,51,10,10,45,46,13,15,13,10,8,10,9,16,8,21,8,8,1,0,,
8915512,55,45,2,2,11,10,3,2,6,5,6,10,485,399,19,13,7,5,1,2,5,3,0,0,4,3,2,4,9,7,2,3,2,0,0,2,2,1,3,1,415,333,14,16,42,51,26,22,6,4,65,35,2,12,39,20,17,10,14,3,9,4,13,6,11,14,9,10,,,,
8915533,57,43,2,3,16,13,4,3,1,4,8,16,549,414,20,16,14,8,2,2,4,5,0,1,7,8,5,0,7,8,9,5,0,1,2,2,5,0,1,1,459,313,20,25,74,62,41,23,3,5,51,49,6,12,43,39,14,15,10,15,13,8,18,8,17,17,4,10,,,,
8915531,55,45,2,1,8,9,3,3,4,5,19,19,373,305,14,16,17,19,1,1,3,3,1,1,4,5,1,1,5,8,3,1,,,2,1,4,6,2,2,282,229,29,20,67,58,20,18,5,9,43,57,8,8,34,42,12,19,3,7,8,13,10,21,11,20,9,8,,,,
8915534,44,56,4,1,14,12,6,3,6,7,13,13,376,476,14,10,13,11,2,2,5,6,0,0,6,4,3,2,11,5,3,7,1,0,3,1,0,4,1,3,291,385,19,30,57,60,19,39,6,5,53,47,8,7,31,27,16,15,4,6,11,6,10,9,15,8,13,6,0,1,,
8915492,35,65,0,3,8,12,3,3,2,1,12,11,342,643,18,14,11,12,6,1,4,4,0,0,3,7,1,1,6,7,2,5,,,0,3,2,1,1,1,257,564,25,20,54,84,26,31,5,4,50,50,8,12,34,33,21,21,6,7,11,11,10,3,18,14,13,8,0,1,1,0
8915543,32,68,1,3,2,17,7,0,3,7,9,10,310,641,25,17,10,9,4,1,1,8,0,1,0,7,1,2,2,9,0,8,1,1,0,2,0,5,2,2,210,557,13,26,37,81,21,13,1,8,39,61,8,13,40,56,12,27,5,30,11,10,17,16,24,6,11,1,0,1,1,0
8915491,68,32,2,1,19,7,2,6,7,2,10,15,626,294,11,10,14,7,2,3,5,2,0,0,11,4,3,1,12,2,7,5,,,2,1,3,0,,,530,190,29,22,80,57,37,21,8,2,60,40,7,5,33,26,26,14,9,10,7,5,10,11,7,15,6,13,0,1,,
8915489,66,34,5,1,25,10,3,5,10,2,18,14,511,271,12,10,13,17,0,1,7,5,0,1,10,3,8,2,14,6,11,4,2,1,3,0,5,0,2,2,439,186,30,17,58,41,27,22,9,4,44,56,8,2,30,31,15,26,5,5,9,6,14,11,4,28,2,12,1,0,,
8915494,62,38,2,0,25,4,3,4,5,5,6,18,575,361,22,22,18,6,0,3,5,3,1,0,11,1,9,0,16,2,9,2,,,2,0,1,0,,,495,275,24,18,61,39,35,18,10,2,63,37,12,11,65,39,21,11,26,11,16,13,20,15,12,22,2,12,,,,
8915500,50,50,1,4,15,16,4,5,9,3,15,12,350,372,13,22,11,13,1,0,6,8,0,0,7,5,2,3,6,8,9,8,0,2,1,2,2,2,1,2,271,290,29,15,46,59,29,30,7,4,44,56,15,8,30,43,19,19,6,10,8,16,15,26,23,28,9,9,,,,
8915493,68,32,6,2,33,8,2,8,13,4,10,10,549,263,7,11,9,9,2,6,10,3,0,0,12,4,11,1,22,7,11,1,2,0,4,2,3,1,0,1,482,186,29,18,81,30,49,20,13,5,46,54,4,3,20,25,19,21,4,5,5,6,6,21,14,41,5,16,1,1,,
8915499,52,48,3,3,16,13,4,7,5,3,12,11,503,477,11,13,11,11,1,1,7,5,1,0,5,4,4,4,9,9,7,4,0,1,3,2,1,3,2,2,430,386,21,18,52,61,21,32,5,3,46,54,8,9,33,31,10,19,11,7,6,12,13,16,17,20,8,7,,,,
8915498,50,50,3,1,12,9,1,5,8,6,16,25,381,394,11,15,25,14,2,2,5,2,0,0,4,5,3,2,8,4,4,5,,,3,1,6,4,2,0,306,308,19,15,58,46,18,26,4,5,47,53,11,6,48,42,15,29,14,15,8,9,11,11,23,23,5,10,,,,
8915495,40,60,1,1,7,8,4,1,1,5,12,13,321,483,11,19,11,11,3,1,2,5,0,1,4,3,1,0,3,3,4,5,1,1,,,3,2,0,1,234,395,31,26,60,74,28,24,2,5,57,43,10,6,34,31,27,15,12,1,4,9,4,15,17,11,7,9,,,1,0
8915505,39,61,1,2,9,13,1,2,2,3,20,9,386,607,10,13,9,17,2,2,3,2,0,0,6,6,0,5,6,4,3,9,1,1,0,1,0,4,1,3,323,531,9,26,53,62,26,40,1,4,38,62,9,6,24,42,7,8,5,12,8,7,23,7,14,8,12,14,,,,
8915503,62,38,2,3,14,12,3,6,3,2,17,10,525,310,13,25,10,17,6,1,6,7,0,0,6,3,2,2,9,7,5,5,0,3,2,0,3,5,,,437,224,24,19,70,54,31,31,3,4,43,57,15,5,29,52,16,8,6,10,10,20,19,9,15,10,6,9,0,1,,
8915496,58,42,3,0,12,3,0,2,5,3,12,12,577,409,12,24,12,11,4,3,3,0,1,0,7,2,2,1,6,2,6,1,1,0,2,0,4,1,1,3,490,314,23,27,80,52,28,15,8,4,47,53,10,6,30,43,17,11,6,8,8,10,16,16,15,22,5,12,,,1,0
8915497,38,62,2,1,8,6,4,0,2,2,15,14,309,518,16,11,13,15,1,0,2,4,1,0,3,2,3,0,5,3,3,3,1,0,1,1,4,4,2,5,232,444,14,28,48,50,29,31,4,1,50,50,6,9,38,39,13,11,9,13,12,8,13,11,15,14,4,5,1,0,,
8915501,56,44,1,0,11,10,0,1,11,4,9,17,397,334,16,18,16,7,1,2,1,2,0,0,6,4,4,4,8,9,3,1,,,1,0,1,1,1,2,319,253,12,29,65,45,41,22,9,3,55,45,10,9,42,33,21,19,10,8,9,7,13,10,17,31,6,9,,,,
8915502,61,39,0,3,10,17,6,4,3,1,16,15,528,343,16,22,15,15,4,3,4,8,0,0,3,5,3,4,4,5,6,12,0,1,0,2,5,5,2,0,421,245,31,25,70,57,29,17,3,0,45,55,12,7,39,53,17,15,10,16,8,15,8,18,13,23,8,7,,,1,0
8915599,63,37,2,0,23,4,0,7,12,4,16,7,471,289,18,14,6,14,1,2,7,0,0,0,9,3,7,1,16,3,7,1,,,2,0,1,1,0,1,387,192,19,24,80,41,36,24,13,0,52,48,5,6,37,33,21,20,13,5,15,8,12,13,17,35,9,14,,,0,1
8915605,54,46,1,0,9,10,2,3,2,4,10,16,506,422,15,25,14,9,3,4,4,2,0,0,2,4,3,4,7,5,2,5,1,0,,,2,0,5,4,426,336,20,28,62,47,31,42,2,2,52,48,14,6,42,41,18,14,15,8,10,17,18,8,18,10,3,5,,,1,0
8915588,53,47,2,3,12,7,1,3,8,4,12,16,550,500,18,17,14,12,2,1,3,3,0,0,6,2,3,2,7,5,5,2,0,2,2,1,3,2,3,0,465,416,21,19,67,67,23,23,5,1,53,47,13,10,36,36,13,7,4,7,10,10,15,15,10,17,6,6,0,1,,
8915603,51,49,2,1,11,8,3,2,3,4,9,15,410,378,19,15,15,9,3,2,4,3,0,0,5,5,2,0,7,5,4,3,2,0,0,1,3,1,5,0,320,270,26,35,45,51,35,21,4,3,50,50,10,13,41,36,17,21,7,12,11,8,17,13,21,13,11,8,1,1,,
8915594,51,49,3,1,15,8,1,8,8,2,13,22,375,357,11,21,21,13,0,4,10,2,0,0,3,3,2,3,6,3,9,5,2,1,1,0,5,0,0,2,228,205,28,33,72,81,33,25,2,2,54,46,8,8,50,40,18,17,18,6,8,12,12,14,22,23,11,5,,,,
8915600,42,58,3,1,13,13,3,4,3,5,12,16,356,511,14,11,14,11,1,2,6,4,1,0,5,6,2,3,9,12,4,1,1,0,2,1,4,1,2,0,276,422,22,24,49,63,28,24,7,8,55,45,6,7,35,32,22,15,7,10,5,4,13,11,22,18,9,7,,,,
8915593,35,65,,,7,13,7,1,3,7,13,18,275,529,21,18,15,13,2,3,1,7,0,1,5,4,1,2,4,7,3,6,,,,,2,1,2,2,206,467,23,15,42,67,24,32,2,6,53,47,3,5,38,36,18,13,4,5,11,9,8,11,29,16,3,8,,,1,0
8915589,43,57,1,6,5,20,6,1,2,9,15,7,400,536,20,29,7,13,3,2,1,9,0,0,0,8,4,3,1,12,4,8,0,1,1,5,1,3,2,1,284,427,37,18,55,70,29,28,2,5,43,57,14,11,36,52,9,7,10,10,12,15,20,22,18,14,13,3,0,1,,
8915585,54,46,1,0,11,4,1,3,1,3,9,14,583,480,18,7,13,9,0,3,4,1,0,0,5,1,2,2,6,2,5,2,,,1,0,3,2,3,2,517,422,15,14,48,38,29,28,3,3,59,41,6,9,42,23,5,9,11,7,13,4,5,20,14,4,7,8,,,,
8915597,47,53,,,7,10,1,1,3,3,11,9,476,559,22,22,8,10,3,2,1,3,0,0,3,2,3,5,4,6,3,4,,,,,1,3,3,1,379,458,28,20,52,45,29,34,6,2,44,56,9,13,39,51,20,24,9,19,13,17,10,9,10,19,4,7,,,1,0
8915608,46,54,2,2,13,8,1,3,13,3,11,10,403,491,18,24,10,10,1,2,6,3,0,0,5,3,2,2,9,6,4,2,2,2,,,2,2,2,2,326,397,12,14,54,59,29,30,9,4,49,51,12,8,37,44,17,12,10,10,10,14,15,19,14,9,6,8,1,0,,
8915576,45,55,2,1,10,12,1,3,5,4,17,15,370,433,25,17,13,16,2,1,4,1,1,0,2,10,4,1,6,6,4,6,,,2,1,2,5,3,4,256,310,20,28,59,59,20,34,2,5,51,49,12,13,42,40,21,20,5,8,17,10,19,12,25,8,14,5,,,,
8915568,32,68,2,1,8,11,1,0,3,8,10,17,263,560,14,8,16,9,2,3,2,4,0,0,4,6,2,1,6,6,2,5,2,1,,,4,1,0,2,158,458,17,27,48,70,28,33,5,6,51,49,5,8,43,25,20,35,13,11,12,5,21,9,20,22,12,3,,,,
8915604,72,28,2,4,23,8,0,6,12,1,17,18,636,252,19,22,15,16,3,0,6,1,1,1,12,3,5,4,14,6,9,2,0,1,2,3,6,1,2,1,568,185,22,11,73,31,31,23,12,4,50,50,10,13,45,46,16,15,12,9,10,14,10,8,8,30,3,13,,,,
8915591,46,54,3,5,15,10,4,4,3,7,15,16,339,415,13,14,13,13,3,2,5,7,0,0,2,3,8,0,9,9,6,1,1,2,2,3,5,2,1,1,289,348,17,21,51,40,20,23,5,2,48,52,6,4,35,40,7,5,9,13,9,11,15,8,15,19,6,5,0,1,1,0
8915595,54,46,3,2,9,13,2,1,7,4,12,10,520,447,8,19,9,11,2,1,2,2,0,0,4,7,3,4,6,8,3,5,,,3,2,2,1,3,5,448,373,14,20,66,46,23,24,3,1,45,55,15,4,26,37,13,10,9,8,6,11,9,7,20,16,10,11,1,1,,
8915592,48,52,3,1,21,6,0,5,6,5,15,17,384,419,11,12,16,10,3,5,7,0,0,0,9,4,5,2,15,3,6,3,2,0,1,1,3,2,1,2,261,285,19,30,47,72,32,27,10,7,55,45,7,8,34,29,27,21,7,7,8,4,11,8,26,9,8,9,,,,
8915596,68,32,0,2,22,6,1,5,13,1,17,18,546,268,8,21,17,17,1,2,5,2,0,0,9,3,8,1,9,4,13,2,0,1,0,1,7,2,2,0,448,166,34,19,96,40,30,17,7,0,45,55,15,3,30,46,22,18,7,9,4,13,8,10,6,35,3,8,0,2,,
8915571,54,46,1,1,14,7,2,6,5,1,13,12,518,434,11,19,12,12,2,1,7,3,0,0,4,2,3,2,7,1,7,6,0,1,1,0,4,3,3,1,423,337,34,10,60,36,29,27,6,1,44,56,8,8,33,34,8,18,10,3,8,11,8,11,19,18,3,9,,,,
8915581,69,31,1,2,13,12,1,3,13,4,14,10,505,232,15,9,10,14,3,0,3,2,3,0,8,9,2,1,3,8,10,4,0,1,1,1,3,1,3,1,417,146,29,17,68,47,30,27,6,3,46,54,5,11,28,28,14,21,3,5,9,5,3,16,15,28,14,9,,,1,1
8915583,60,40,0,1,10,13,2,2,6,7,9,17,473,295,19,10,15,9,2,2,2,2,0,1,3,5,5,6,6,9,4,4,,,0,1,0,3,7,4,367,209,25,24,70,60,22,40,4,5,55,45,6,14,39,27,20,22,5,8,13,3,12,14,21,18,9,7,,,,
8915578,61,39,4,0,14,6,2,4,9,6,7,9,592,373,20,15,8,5,0,1,7,2,0,1,7,3,0,1,7,4,7,2,2,0,2,0,1,2,3,1,507,268,19,21,67,35,36,22,4,3,58,42,10,13,37,29,11,6,9,10,14,11,11,9,16,15,5,9,,,,
8915574,36,64,2,0,10,8,1,0,4,7,12,15,318,563,15,16,15,11,2,3,2,1,3,0,6,4,2,3,7,4,3,4,,,2,0,3,1,3,1,227,484,26,12,48,58,20,35,3,4,52,48,9,7,38,33,16,16,9,6,8,9,11,14,17,14,7,7,,,,
8915582,62,38,6,2,19,6,1,2,14,4,16,20,407,258,6,18,19,15,1,3,7,2,0,1,9,4,3,0,16,5,3,1,2,1,4,1,6,3,2,1,338,180,13,17,50,42,26,24,11,6,53,47,6,3,42,39,16,12,17,6,4,8,7,11,12,34,4,14,1,1,0,1
8915575,38,62,,,1,2,,,2,2,13,8,422,685,10,10,8,12,1,0,0,0,0,0,0,2,1,0,0,0,1,2,,,,,0,1,0,5,338,604,23,20,42,67,32,27,0,0,46,54,3,6,23,29,10,9,5,7,4,7,12,12,13,9,7,5,,,,
8915579,66,34,2,2,11,7,1,3,3,4,15,14,601,315,12,12,13,14,3,2,3,1,1,1,6,3,2,3,6,6,5,1,,,2,2,6,5,4,0,521,240,24,13,70,43,26,26,9,1,48,52,8,8,30,30,14,17,6,4,9,9,5,12,11,37,4,5,,,0,1
8915577,66,34,4,0,11,8,3,2,5,3,11,14,558,279,23,15,13,10,3,3,4,3,1,0,4,4,3,1,8,5,3,3,2,0,2,0,4,2,2,3,486,210,27,17,70,36,38,26,4,4,58,42,12,16,47,31,13,12,12,6,9,6,16,15,7,17,10,12,2,0,,
8915580,52,48,1,0,5,6,3,0,3,4,15,7,547,500,18,9,7,12,3,2,1,3,0,1,3,2,1,1,4,3,1,3,1,0,,,1,1,4,0,462,396,21,25,43,53,25,24,2,1,49,51,3,15,34,25,9,20,9,4,13,6,19,8,20,10,9,6,,,1,1
8915586,49,51,0,2,16,12,7,1,5,7,13,15,413,439,20,17,15,11,1,2,1,8,1,0,8,3,7,1,9,9,7,3,,,0,2,3,2,0,2,336,364,29,22,50,42,30,24,5,6,52,48,7,9,43,38,17,18,9,10,14,6,9,9,15,26,5,8,,,,
8915541,60,40,5,4,15,14,4,5,7,3,11,17,428,295,4,18,16,11,0,2,7,5,0,0,5,7,3,2,9,9,6,5,2,1,3,3,4,0,0,3,321,191,23,21,66,53,23,14,10,2,47,53,10,3,29,32,18,22,9,3,2,10,11,9,12,30,12,10,,,1,0
8915558,36,64,0,1,9,13,2,4,4,10,17,14,266,487,21,11,14,15,2,0,4,3,0,0,4,6,1,4,6,10,3,3,0,1,,,4,2,1,2,187,404,28,23,48,52,23,14,4,6,51,49,8,16,43,38,20,23,9,13,17,7,10,14,28,24,11,6,,,,
8915590,45,55,2,1,14,11,4,2,3,6,15,12,308,384,19,16,12,15,4,1,4,6,1,0,8,4,2,1,10,6,4,5,2,1,,,5,2,2,0,234,296,23,26,57,53,22,18,3,4,55,45,8,11,46,36,11,10,15,5,14,11,17,20,14,9,6,14,0,1,,
8915557,63,37,4,1,12,10,1,4,4,4,10,12,596,357,15,13,11,9,0,1,5,2,0,0,5,3,2,5,10,4,2,6,1,1,3,0,3,1,,,500,274,33,15,76,37,26,32,14,3,55,45,8,11,30,27,24,17,5,5,8,10,14,17,15,22,2,9,,,,
8915587,46,54,4,1,12,5,0,4,6,3,15,18,305,361,15,10,17,13,1,3,4,1,1,0,8,2,0,2,8,3,4,2,1,0,3,1,1,3,4,1,216,267,17,18,53,46,24,12,5,4,59,41,8,9,43,26,22,19,12,5,8,7,15,12,13,22,3,9,,,,
8915563,41,59,2,0,7,17,2,2,4,6,11,9,369,523,17,17,9,10,0,1,4,3,1,0,1,7,2,7,4,10,3,7,2,0,,,0,1,1,0,282,449,30,27,37,51,17,34,2,6,47,53,13,10,29,27,13,20,3,1,11,15,5,11,24,8,14,4,,,,
8915559,33,67,2,5,8,8,3,1,1,5,15,14,259,528,20,21,13,14,6,4,3,4,0,0,3,4,2,0,3,5,5,3,2,1,0,4,4,3,2,3,171,447,22,21,35,68,16,22,0,5,44,56,16,9,41,50,10,15,9,15,11,9,12,9,18,9,10,8,1,0,0,1
8915584,67,33,3,0,15,7,0,6,10,3,9,12,555,280,12,20,11,7,1,2,7,0,0,0,5,5,3,2,12,4,3,3,,,3,0,2,0,1,1,460,183,18,23,66,44,33,28,15,2,47,53,10,7,28,32,19,22,5,5,9,7,10,17,11,15,7,14,,,,
8915555,46,54,2,7,13,14,1,4,6,5,17,16,433,507,12,13,13,16,1,2,5,4,0,1,4,7,4,3,4,12,9,2,1,2,1,5,1,2,1,2,336,416,24,18,45,55,23,29,4,3,41,59,6,3,28,40,12,18,4,13,7,8,19,12,17,19,8,5,0,1,,
8915567,62,38,2,3,16,7,0,5,11,1,16,17,578,367,8,16,16,14,5,5,6,2,2,0,6,4,4,1,10,4,6,3,,,2,3,6,1,2,1,511,278,13,16,81,44,25,29,7,2,57,43,9,4,38,36,20,7,14,6,5,11,10,22,11,28,3,9,1,1,0,1
8915525,46,54,1,4,10,11,4,0,4,4,16,14,342,401,14,14,13,15,3,2,3,6,0,0,6,5,1,0,7,8,3,3,1,2,0,2,4,3,1,2,251,304,23,23,58,53,32,31,3,5,46,54,12,8,33,36,19,25,9,8,9,10,16,12,17,13,10,11,,,,
8915553,61,39,3,1,10,8,3,1,4,5,15,10,568,355,17,20,9,15,1,1,3,4,0,1,6,3,1,1,7,7,3,1,2,1,1,0,1,4,4,2,486,264,28,25,40,51,26,40,1,2,46,54,9,11,39,44,13,17,13,9,9,13,15,10,18,14,4,8,,,,
8915569,63,37,2,1,16,4,2,3,4,2,20,11,527,311,13,10,9,20,1,1,3,3,0,0,10,1,3,0,13,2,3,2,0,1,2,0,3,4,2,2,435,221,27,19,64,55,33,22,5,1,49,51,4,4,28,36,20,13,6,8,8,7,8,9,8,38,4,13,,,,
8915564,34,66,0,2,10,9,3,3,1,7,14,10,343,674,13,11,8,14,2,2,3,4,1,0,3,4,4,1,6,7,4,2,0,1,0,1,1,4,1,1,263,580,19,19,60,70,37,35,5,7,40,60,5,4,25,28,13,28,4,4,9,8,17,5,19,10,9,4,,,1,0
8915565,56,44,0,4,10,15,3,3,7,5,13,13,462,366,17,22,12,10,2,1,4,6,1,0,4,6,2,3,7,12,3,3,0,2,0,2,1,2,3,0,392,282,28,18,62,45,26,16,6,5,52,48,15,10,44,38,15,16,15,7,6,15,16,12,8,28,5,6,0,1,1,0
8915566,65,35,6,2,17,12,2,5,6,4,11,13,535,278,17,17,10,10,4,4,7,4,0,0,5,6,5,2,13,9,4,3,1,2,5,0,5,1,5,2,439,190,26,18,64,36,18,28,7,5,53,47,12,8,35,31,16,15,8,4,7,11,9,19,15,21,3,7,,,0,1
8915562,42,58,0,2,8,11,1,2,0,4,14,10,467,630,12,9,8,13,1,3,3,2,0,0,3,7,2,2,2,7,6,4,0,1,0,1,1,2,1,1,394,558,12,23,32,58,20,30,0,9,48,52,7,8,24,29,12,10,4,7,5,5,10,6,29,10,10,5,0,1,,
8915572,49,51,1,3,18,11,3,4,3,4,17,8,416,433,14,15,7,17,3,3,5,6,1,1,7,3,6,2,9,5,9,6,1,3,,,2,3,0,3,343,361,20,20,46,45,26,19,3,2,53,47,14,9,32,33,20,13,13,3,6,11,15,7,14,19,7,10,,,,
8915570,48,52,3,2,16,11,3,4,7,2,18,14,344,383,24,20,14,17,2,3,8,4,0,0,5,7,3,0,12,5,4,6,1,1,2,1,3,5,0,3,262,305,21,32,44,63,17,28,9,3,50,50,15,18,46,43,13,16,8,7,18,14,14,12,18,14,10,5,1,2,0,1
8915573,61,39,2,5,15,14,4,5,2,2,10,11,585,370,15,21,8,10,2,2,5,7,0,0,7,6,3,1,7,10,8,4,0,3,2,2,1,3,2,0,494,290,25,17,48,52,24,17,3,2,53,47,17,7,36,39,21,11,13,9,12,12,12,19,5,16,10,8,0,1,,
8915552,32,68,3,1,9,14,2,1,4,1,13,10,372,776,13,15,8,11,3,1,3,5,1,1,3,5,3,4,7,6,2,8,2,1,1,0,0,1,,,288,705,21,17,42,92,22,39,5,3,46,54,8,9,35,38,11,17,14,13,11,10,11,12,28,9,5,2,0,1,,
8915539,37,63,2,1,10,14,3,3,1,8,14,9,294,489,14,9,9,12,1,1,4,3,0,0,4,7,2,4,5,10,5,4,1,0,1,1,2,2,3,2,207,399,23,25,47,73,28,25,2,4,44,56,6,7,28,31,12,20,5,10,8,4,17,14,34,9,8,9,,,,
8915547,60,40,4,0,14,7,2,3,5,5,13,18,615,392,14,17,17,12,0,5,7,2,0,0,4,2,3,3,10,3,4,4,3,0,1,0,3,4,1,1,552,320,18,17,51,50,39,26,2,3,58,42,7,3,52,35,12,12,21,6,7,7,9,9,20,16,3,5,2,0,,
8915527,51,49,2,2,17,17,3,5,3,5,13,17,387,371,13,14,14,13,5,4,6,3,0,0,9,7,2,7,8,11,9,6,1,0,1,2,4,3,2,2,289,281,16,24,58,57,31,30,7,6,48,52,6,5,39,37,16,23,12,12,8,11,11,8,16,17,8,9,,,,
8915548,38,62,0,3,7,18,4,1,3,3,17,11,335,558,11,16,11,15,2,1,1,7,0,1,4,6,2,5,5,14,2,4,0,2,0,1,1,0,2,2,272,493,19,19,44,66,24,26,4,11,40,60,7,6,31,45,7,12,9,14,6,13,7,2,10,9,8,6,0,1,,
8915554,40,60,2,0,17,8,2,6,5,7,15,10,342,500,20,18,8,14,1,1,9,2,0,0,3,3,5,3,10,4,7,4,2,0,,,1,0,3,3,266,424,25,18,37,64,15,21,2,3,41,59,10,15,35,53,8,10,7,22,14,10,12,17,22,15,7,3,,,,
8915516,49,51,1,1,11,8,1,3,12,2,15,6,365,400,17,23,5,14,2,0,3,1,0,0,5,4,3,3,6,3,5,5,,,1,1,1,3,0,3,285,311,29,33,54,53,30,25,3,1,41,59,7,12,28,45,13,13,6,9,11,15,18,17,14,23,8,12,,,,
8915540,62,38,4,2,14,6,3,1,8,3,15,11,476,295,17,15,9,12,2,2,3,3,0,0,8,3,3,0,11,3,3,3,1,0,3,2,6,3,1,2,381,189,16,23,69,54,33,25,7,1,49,51,6,7,37,33,23,29,11,6,11,11,10,17,23,27,4,17,,,0,1
8915520,73,27,3,2,16,7,2,5,6,1,11,13,642,241,9,20,12,10,1,5,6,3,1,0,6,1,4,3,10,4,6,3,1,1,2,1,3,1,2,4,554,148,38,13,83,41,28,31,7,1,54,46,6,8,38,35,25,18,18,5,7,14,12,19,2,30,2,15,0,1,,
8915542,59,41,1,1,12,7,1,3,8,0,12,16,560,399,6,13,15,10,1,1,4,2,0,0,6,3,2,2,6,2,6,5,0,1,1,0,4,0,1,0,472,325,28,14,58,30,44,25,9,2,53,47,8,1,33,29,17,15,12,6,3,7,13,22,6,33,8,8,,,,
8915561,52,48,4,1,10,12,3,4,7,7,16,9,540,477,13,8,8,15,2,1,7,3,1,0,2,5,1,4,8,6,2,6,3,0,1,1,1,1,1,2,453,393,17,21,49,46,33,29,5,2,45,55,3,2,29,32,9,14,8,9,7,3,15,9,13,11,5,6,1,0,,
8915549,63,37,0,4,10,12,2,4,7,1,12,18,477,292,7,15,17,10,4,2,6,6,1,0,2,4,2,2,4,7,6,5,0,4,,,3,4,1,1,391,196,24,22,83,51,37,19,4,3,47,53,6,2,38,34,16,28,15,10,4,10,10,12,4,26,7,8,,,1,0
8915560,30,70,0,5,8,12,7,1,3,8,8,6,264,601,8,10,6,8,3,1,2,7,0,1,5,4,1,1,3,11,5,1,0,1,0,4,0,3,1,2,179,522,15,15,54,89,18,62,3,12,46,54,6,6,18,25,15,14,4,7,2,5,16,11,38,3,11,8,,,,
8915656,61,39,3,4,14,9,0,5,8,3,12,18,505,321,19,17,17,11,2,2,6,5,0,1,5,2,3,2,10,5,4,4,3,4,,,4,2,0,3,414,242,19,18,51,47,32,29,10,6,57,43,11,8,50,39,19,14,14,11,9,7,11,5,11,31,3,11,0,1,,
8915685,52,48,2,3,6,10,1,1,7,5,13,12,292,267,8,8,11,12,1,4,3,3,1,0,2,3,1,4,4,6,2,4,1,2,1,1,3,4,1,3,215,191,26,20,53,42,21,21,4,4,49,51,4,5,24,19,13,19,6,2,6,7,8,12,19,18,5,4,,,1,0
8915672,58,42,5,2,14,12,6,5,4,1,14,10,585,414,20,22,9,13,1,2,9,7,0,0,2,2,3,3,9,11,5,1,3,1,2,1,5,2,2,0,503,329,14,18,57,55,26,27,3,6,50,50,16,12,41,45,13,9,12,11,11,13,15,13,13,7,4,2,,,,
