match_id,home_ballpossession,away_ballpossession,home_bigchancecreated,away_bigchancecreated,home_totalshotsongoal,away_totalshotsongoal,home_goalkeepersaves,away_goalkeepersaves,home_cornerkicks,away_cornerkicks,home_fouls,away_fouls,home_passes,away_passes,home_totaltackle,away_totaltackle,home_freekicks,away_freekicks,home_yellowcards,away_yellowcards,home_redcards,away_redcards,home_shotsongoal,away_shotsongoal,home_hitwoodwork,away_hitwoodwork,home_shotsoffgoal,away_shotsoffgoal,home_blockedscoringattempt,away_blockedscoringattempt,home_totalshotsinsidebox,away_totalshotsinsidebox,home_totalshotsoutsidebox,away_totalshotsoutsidebox,home_bigchancemissed,away_bigchancemissed,home_fouledfinalthird,away_fouledfinalthird,home_offsides,away_offsides,home_accuratepasses,away_accuratepasses,home_throwins,away_throwins,home_finalthirdentries,away_finalthirdentries,home_accuratelongballs,away_accuratelongballs,home_accuratecross,away_accuratecross,home_duelwonpercent,away_duelwonpercent,home_dispossessed,away_dispossessed,home_groundduelspercentage,away_groundduelspercentage,home_aerialduelspercentage,away_aerialduelspercentage,home_dribblespercentage,away_dribblespercentage,home_wontacklepercent,away_wontacklepercent,home_interceptionwon,away_interceptionwon,home_totalclearance,away_totalclearance,home_goalkicks,away_goalkicks,home_bigchancescored,away_bigchancescored,home_accuratethroughball,away_accuratethroughball
8310808,48,52,3,1,15,7,4,3,6,2,12,9,419,463,32,13,9,10,4,5,0,1,5,4,1,0,9,2,1,1,7,5,8,2,3,1,4,3,2,4,345,394,10,17,55,51,26,33,4,2,62,38,9,19,52,31,14,10,11,8,20,8,6,9,15,19,6,11,,,,
8310840,50,50,1,0,8,12,5,1,4,2,16,14,407,411,8,16,13,16,4,2,1,0,1,6,1,0,7,5,0,1,3,6,5,6,1,0,1,6,4,2,318,320,16,22,56,75,30,32,5,4,43,57,8,4,27,41,18,18,6,10,6,11,10,11,8,10,10,12,,,,
8310844,49,51,2,1,6,14,6,3,6,9,13,10,392,414,16,21,10,13,4,1,,,3,7,0,0,1,5,2,2,4,8,2,6,2,0,2,0,3,0,302,322,27,32,48,55,28,28,5,7,45,55,14,10,36,43,19,23,11,9,11,11,7,10,32,23,8,3,0,1,0,1
8310804,38,62,3,2,13,13,3,4,7,0,15,9,359,603,17,4,7,15,4,3,,,8,3,0,0,3,6,2,4,6,5,7,8,2,2,3,2,4,3,263,517,19,20,54,54,32,30,4,4,53,47,3,7,29,27,19,15,5,8,10,3,14,12,15,16,9,8,1,0,,
8310815,60,40,,,23,9,1,4,4,1,7,14,511,347,12,21,14,7,0,2,,,4,1,1,0,10,6,9,2,13,6,10,3,,,4,2,0,1,422,253,32,21,58,51,22,28,8,1,52,48,17,5,40,35,22,22,15,8,8,14,12,6,18,24,9,12,,,,
8310813,57,43,0,2,7,10,2,1,5,5,14,13,484,377,22,17,13,12,3,3,,,1,3,0,1,3,6,3,1,3,8,4,2,0,1,3,1,1,2,393,302,27,19,67,44,30,17,5,5,46,54,12,13,45,43,14,25,10,15,14,7,7,14,4,41,4,8,0,1,,
8310842,48,52,1,1,15,18,1,6,5,9,14,17,404,434,20,26,17,14,2,0,,,7,2,0,0,3,8,5,8,4,13,11,5,1,0,3,3,2,3,330,357,22,23,51,60,28,23,6,6,45,55,19,13,49,54,15,23,13,15,12,13,12,7,26,20,7,9,0,1,,
8310825,57,43,2,1,9,15,4,2,2,11,11,15,411,291,13,14,14,10,3,2,0,1,5,4,0,0,4,5,0,6,6,7,3,8,1,1,1,0,3,3,331,207,26,26,50,38,32,16,0,3,50,50,11,6,36,38,17,15,12,14,10,9,7,14,28,15,10,7,1,0,0,1
8310827,76,24,6,0,19,4,0,3,4,2,14,18,737,227,18,10,15,13,1,4,,,9,0,1,0,8,2,2,2,10,3,9,1,3,0,8,2,1,5,664,175,19,13,57,21,40,15,3,2,60,40,8,13,41,28,9,6,8,6,13,4,10,20,3,19,2,11,3,0,0,1
8310847,66,34,2,0,8,11,3,1,8,3,19,9,562,279,13,20,9,18,1,1,,,4,3,2,1,4,4,0,4,4,3,4,8,1,0,3,4,2,5,472,187,20,18,55,47,22,25,4,2,47,53,8,10,32,42,21,17,12,7,9,8,10,8,16,18,7,11,1,0,,
8310822,46,54,3,5,15,15,2,4,1,7,18,9,354,399,16,13,7,16,3,1,,,5,5,0,0,8,8,2,2,9,9,6,6,2,4,2,3,2,2,269,320,21,21,55,44,23,22,0,6,34,66,6,9,28,44,8,25,5,16,12,9,12,6,25,23,11,12,1,1,0,1
8310838,46,54,4,1,18,6,0,4,1,4,13,11,426,501,12,20,8,11,4,4,,,8,1,0,0,8,3,2,2,11,4,7,2,1,0,1,2,4,0,351,405,24,21,51,49,36,24,8,2,50,50,15,6,33,40,19,13,14,9,5,10,9,8,13,16,4,10,3,1,0,1
8310839,39,61,2,3,12,13,1,4,4,4,11,10,351,554,10,15,10,10,,,,,4,3,1,2,8,7,0,3,9,7,3,6,1,1,2,4,5,4,272,467,11,19,51,57,40,37,3,5,47,53,9,6,29,40,18,13,9,15,6,7,8,4,12,14,6,7,1,2,1,1
8310848,49,51,2,0,16,13,1,3,4,5,5,13,394,411,21,19,12,4,1,2,,,5,2,0,1,8,7,3,4,10,5,6,8,1,0,1,1,0,1,336,335,25,22,53,38,25,11,4,1,62,38,11,15,42,27,17,9,11,4,10,12,10,10,18,14,8,5,1,0,,
8310841,43,57,3,0,11,15,1,3,1,12,15,11,330,438,14,13,10,14,2,2,,,5,2,0,0,4,4,2,9,9,12,2,3,1,0,5,1,3,3,252,349,29,17,43,56,29,36,3,4,48,52,6,8,31,38,22,19,7,12,7,8,9,7,25,13,4,9,2,0,,
8310849,56,44,1,1,19,8,1,3,5,3,13,14,474,383,12,8,13,11,1,3,,,3,3,0,0,5,4,11,1,10,5,9,3,1,1,5,1,1,1,418,314,14,14,58,43,21,32,6,2,60,40,2,6,30,21,9,5,5,3,9,5,14,7,7,21,6,13,,,3,0
8310823,60,40,2,1,18,16,3,5,2,5,8,10,555,386,9,20,10,8,1,3,1,0,6,4,0,1,6,5,6,7,13,4,5,12,2,0,2,0,1,0,485,304,19,14,42,50,37,15,9,3,47,53,12,8,25,32,23,22,7,4,4,9,9,17,8,29,7,7,0,1,,
8310803,57,43,4,2,16,12,3,4,4,6,17,8,428,313,19,20,7,16,1,1,0,2,8,4,0,1,6,4,2,4,8,9,8,3,2,2,3,6,1,2,353,227,21,26,56,35,24,12,4,5,48,52,17,11,36,45,12,6,11,9,15,14,15,16,21,7,5,8,2,0,1,0
8310837,64,36,,,27,4,1,8,10,1,10,26,471,291,13,19,23,8,1,5,,,8,2,3,0,12,2,7,0,14,2,13,2,,,6,0,1,1,393,200,21,14,66,50,34,23,11,2,59,41,14,8,55,30,30,28,19,4,10,11,12,9,6,51,3,18,,,1,0
8310843,36,64,3,3,8,20,7,2,1,4,21,13,280,515,19,12,12,19,8,6,3,1,4,10,0,0,4,6,0,4,6,11,2,9,2,2,2,5,1,3,212,459,13,19,44,60,24,20,3,6,45,55,8,9,36,41,14,21,6,10,14,9,7,5,14,17,8,5,1,1,,
8310826,64,36,1,2,17,15,4,2,5,7,13,14,555,310,10,18,14,11,2,2,,,4,6,0,0,3,5,10,4,7,10,10,5,0,1,5,2,0,1,475,231,24,17,61,40,23,27,4,5,48,52,10,4,31,38,20,17,7,9,6,10,7,9,17,19,5,11,1,1,,
8310845,70,30,1,2,20,6,1,3,11,2,16,10,623,271,14,17,10,13,5,1,,,4,2,1,1,9,2,7,2,11,5,9,1,1,2,3,1,1,5,549,182,25,14,77,28,16,15,4,4,51,49,5,6,39,37,22,22,16,7,10,10,13,15,5,29,1,12,,,,
8310816,51,49,4,1,17,5,1,2,5,1,13,14,428,438,12,13,13,13,3,4,0,1,2,1,0,0,12,2,3,2,10,3,7,2,4,1,3,2,,,331,328,28,14,54,50,19,21,8,1,56,44,5,8,42,36,30,20,17,11,7,7,12,10,7,32,1,17,,,,
8310810,42,58,1,3,8,22,7,4,4,5,26,17,327,441,11,8,13,23,5,2,,,5,9,0,0,3,9,0,4,5,18,3,4,0,2,1,7,1,1,237,362,12,21,41,46,29,24,2,8,46,54,6,5,31,42,20,19,7,11,6,5,12,6,18,14,15,2,1,1,1,0
8310814,70,30,2,1,22,11,3,3,7,5,14,19,525,227,12,15,19,14,3,4,,,4,4,0,0,11,4,7,3,8,4,14,7,1,1,8,1,2,1,450,156,38,16,60,25,29,19,7,0,54,46,8,6,41,41,24,14,10,12,8,10,6,13,13,29,3,13,1,0,,
8310806,69,31,8,3,22,10,4,8,6,3,14,9,591,268,19,11,9,13,1,3,,,9,5,1,0,8,5,5,0,12,7,10,3,7,2,2,3,1,1,507,185,26,14,58,46,18,24,7,5,47,53,6,13,38,42,13,15,10,18,9,5,10,10,12,27,9,12,1,1,3,0
8310829,72,28,0,5,14,8,2,6,5,3,18,13,519,202,11,23,12,17,4,2,,,8,5,0,0,4,3,2,0,8,6,6,2,0,3,4,2,2,0,419,121,36,23,67,49,43,22,5,3,48,52,17,4,35,43,19,16,12,3,10,15,10,13,12,33,5,8,0,2,0,1
8310802,62,38,0,1,15,9,2,3,3,5,15,18,573,335,12,16,15,14,2,3,,,4,2,0,0,8,3,3,4,10,5,5,4,0,1,5,3,2,2,505,256,18,15,57,46,36,30,2,2,50,50,12,10,37,36,13,14,10,7,2,10,7,11,22,19,10,11,,,1,0
8310817,62,38,2,2,13,9,1,4,7,4,13,15,539,328,12,14,15,13,2,2,,,5,2,0,0,6,5,2,2,11,8,2,1,2,2,6,1,2,0,422,223,26,22,70,40,21,26,4,3,50,50,9,8,39,36,25,27,12,9,8,13,10,13,20,22,6,10,,,2,1
8310821,52,48,5,3,18,5,1,3,11,3,14,15,457,430,16,20,13,10,3,1,,,5,3,0,0,9,1,4,1,10,5,8,0,3,1,4,3,2,1,392,356,19,17,68,38,23,23,9,2,56,44,3,14,45,35,14,11,17,5,9,11,5,4,11,25,4,10,2,2,,
8310824,37,63,3,1,14,12,3,2,4,14,15,9,314,529,16,7,9,14,4,4,1,2,5,5,2,0,8,6,1,1,8,10,6,2,1,0,2,0,1,2,259,462,20,26,34,58,27,22,1,10,49,51,6,10,29,31,10,10,4,10,10,6,10,9,34,14,13,10,2,1,1,1
8310828,44,56,1,10,12,18,6,2,4,2,12,12,391,521,21,13,11,12,4,3,1,0,2,10,0,1,6,7,4,1,4,15,8,3,1,7,4,1,0,5,310,448,7,23,46,38,17,17,2,3,49,51,5,8,41,43,12,12,9,19,15,7,7,7,12,14,6,9,0,3,1,5
8310812,62,38,2,0,9,3,1,2,3,3,21,10,543,324,15,15,8,20,3,4,,,2,1,0,1,2,0,5,2,3,0,6,3,2,0,3,4,1,3,457,222,18,17,79,44,31,16,4,3,52,48,11,12,33,47,27,9,10,13,10,9,10,11,19,16,7,5,,,,
8310809,41,59,2,1,8,10,3,2,3,5,13,4,445,660,17,17,3,11,4,2,,,2,4,0,1,3,2,3,4,5,3,3,7,2,1,2,3,2,3,358,576,13,14,53,56,33,34,6,3,51,49,10,12,31,34,18,13,11,6,8,11,8,10,12,33,4,4,,,,
8310807,53,47,3,3,17,15,4,7,2,4,11,15,471,411,19,24,15,11,2,2,,,9,6,0,0,7,3,1,6,9,6,8,9,2,1,5,3,1,2,391,332,19,22,50,44,19,24,2,2,47,53,17,10,42,44,5,8,8,9,11,17,14,11,26,11,5,7,1,2,0,1
8310846,31,69,3,3,12,11,3,3,3,3,13,14,261,610,9,15,13,13,1,1,,,6,4,1,1,5,5,1,2,9,9,3,2,0,3,2,2,3,2,186,528,20,23,45,68,27,25,3,8,46,54,8,7,32,39,15,16,11,12,3,12,9,7,24,22,7,7,3,0,,
8310836,44,56,4,0,16,9,1,8,9,1,9,14,369,508,15,10,14,8,1,3,1,0,10,1,0,0,4,7,2,1,11,2,5,7,3,0,5,2,1,2,289,423,16,11,44,55,27,15,5,2,53,47,2,10,34,26,15,17,6,9,6,6,6,6,5,15,9,8,1,0,,
8310801,50,50,2,0,16,10,3,4,4,10,17,16,446,454,21,24,15,17,2,3,,,7,3,0,1,6,5,3,2,13,5,3,5,,,5,2,0,2,362,367,20,19,72,60,35,25,4,6,46,54,18,13,39,53,15,10,4,12,15,16,19,6,21,16,6,12,2,0,2,0
8310819,47,53,2,2,11,18,4,4,3,4,19,13,446,480,21,15,13,19,2,1,,,5,5,0,0,5,8,1,5,9,7,2,11,2,2,0,5,1,2,349,401,24,20,54,67,34,29,3,7,47,53,13,16,39,41,14,19,7,7,13,7,9,9,21,15,13,8,,,,
8310820,67,33,5,0,30,6,2,6,8,1,11,11,655,333,9,11,10,9,2,3,,,8,3,0,0,16,2,6,1,16,4,14,2,3,0,,,2,3,590,244,11,14,65,36,41,22,7,1,56,44,8,4,36,24,11,13,18,4,3,9,10,7,6,32,5,17,2,0,2,1
8310830,65,35,2,1,15,4,1,3,8,4,9,12,539,285,18,14,11,8,2,2,,,4,3,0,0,6,0,5,1,9,2,6,2,1,0,3,2,2,2,419,195,35,24,86,41,38,21,7,4,57,43,9,12,39,30,26,20,11,9,13,12,4,18,10,42,0,12,1,1,,
8310805,55,45,2,0,12,14,4,3,1,5,15,22,437,359,25,14,22,15,3,3,,,4,5,0,0,6,6,2,3,6,7,6,7,1,0,2,2,4,0,315,252,25,39,62,63,27,20,4,7,58,42,8,17,60,34,20,24,14,7,14,12,3,13,23,21,11,7,1,0,,
8310811,51,49,2,3,16,12,2,3,8,3,16,16,386,386,16,11,15,15,1,3,,,4,3,0,0,8,4,4,5,9,11,7,1,1,2,5,2,2,2,297,300,33,23,49,55,36,30,8,5,52,48,7,12,33,31,26,23,6,6,10,7,11,12,8,21,8,8,1,1,2,0
8310835,59,41,1,2,8,11,6,1,0,4,9,18,585,396,16,21,18,9,4,5,,,2,7,0,0,4,3,2,1,4,5,4,6,0,1,2,1,1,1,497,305,31,17,63,53,21,30,2,2,55,45,11,10,48,39,11,9,15,9,9,18,10,12,16,17,5,8,1,1,,
8310818,52,48,4,2,16,15,3,4,4,5,16,18,423,396,26,17,18,15,3,3,,,6,4,2,0,8,7,2,4,10,9,6,6,2,2,2,2,0,3,329,320,18,19,57,43,31,18,9,3,58,42,12,15,56,46,22,10,15,14,14,11,9,15,8,20,10,9,2,0,2,0
8310917,53,47,3,1,16,13,1,3,4,6,10,14,493,440,15,17,13,10,0,2,,,8,1,1,0,5,8,3,4,7,8,9,5,0,1,1,0,1,1,412,371,24,19,49,49,27,38,1,6,52,48,10,6,44,38,13,15,16,11,11,9,8,18,7,10,10,9,3,0,,
8310953,50,50,4,4,16,16,5,6,4,5,10,19,421,420,13,18,17,10,0,2,,,7,7,2,1,6,8,3,1,11,8,5,8,4,4,1,1,0,1,331,323,22,28,59,63,31,23,6,5,48,52,13,5,33,36,26,27,7,10,8,10,14,14,18,24,12,10,,,1,0
8310954,62,38,3,1,29,7,2,10,11,3,19,17,492,312,18,18,16,16,3,4,,,11,3,2,0,8,2,10,2,19,5,10,2,3,1,3,3,1,4,384,212,35,21,67,60,28,21,12,6,57,43,12,9,47,37,32,23,13,5,11,12,6,18,7,33,2,13,,,1,0
8310952,52,48,0,2,5,12,2,3,4,5,18,13,405,371,10,15,11,16,2,1,,,3,3,0,0,0,5,2,4,2,5,3,7,0,2,1,4,6,2,301,263,22,20,57,52,26,27,1,1,50,50,9,7,27,34,25,19,7,4,6,9,12,15,16,16,8,4,,,0,1
8310951,63,37,2,0,24,7,3,6,5,3,10,19,584,341,14,19,17,8,4,7,0,2,8,3,0,0,11,3,5,1,11,4,13,3,1,0,4,1,2,1,510,253,19,16,81,35,30,34,3,2,55,45,13,11,39,35,21,15,9,9,9,11,11,10,11,24,4,15,1,0,,
8310960,44,56,1,1,11,11,1,2,2,4,14,14,377,474,11,9,14,14,2,2,0,1,5,1,0,0,4,5,2,5,4,4,7,7,1,1,3,5,2,2,300,393,13,17,44,59,20,31,2,2,46,54,5,5,33,36,7,11,8,13,8,8,9,16,17,11,7,5,,,,
8310970,42,58,3,2,12,15,3,4,4,9,15,11,286,388,21,8,9,14,1,2,,,5,5,0,1,5,6,2,4,9,8,3,7,2,2,2,3,1,1,180,296,18,34,51,70,18,23,3,7,54,46,5,13,38,32,21,19,8,12,10,4,10,6,33,7,8,7,1,0,,
8310955,39,61,3,1,13,12,3,2,2,8,23,10,352,534,27,22,10,22,6,3,,,5,4,1,0,5,4,3,4,10,6,3,6,2,1,3,6,1,1,277,458,22,21,42,62,25,16,2,6,48,52,14,17,51,53,8,11,14,10,13,14,11,11,23,10,8,5,1,0,,
8310916,50,50,2,0,15,4,1,1,5,5,12,9,357,381,14,16,7,11,2,4,0,1,2,2,0,0,9,2,4,0,8,3,7,1,2,0,3,1,1,2,284,287,23,25,65,49,32,31,4,3,46,54,11,8,31,35,15,18,10,8,10,11,12,12,12,20,4,12,,,,
8310948,75,25,4,3,25,7,3,6,10,3,10,17,687,234,12,19,13,9,2,2,,,6,5,0,0,13,1,6,1,14,5,11,2,4,2,4,1,2,0,588,149,21,8,103,42,36,21,11,1,57,43,12,6,35,35,24,9,12,7,7,12,12,15,5,43,2,19,0,1,,
8310945,56,44,6,1,15,9,4,2,6,3,20,13,395,302,8,8,13,18,2,6,,,7,4,0,1,6,5,2,0,13,6,2,3,1,0,3,1,2,2,316,222,18,20,57,54,35,21,9,8,50,50,3,3,32,29,15,18,13,3,6,3,8,8,22,17,7,9,5,1,,
8310936,52,48,3,8,17,14,5,7,9,2,11,10,436,431,19,15,9,10,5,4,,,8,9,0,0,2,4,7,1,8,10,9,4,2,4,4,3,,,364,360,23,14,51,35,25,13,11,1,49,51,12,11,35,37,15,15,7,14,12,5,14,10,6,37,3,5,1,4,,
8310932,42,58,7,0,16,8,3,4,6,5,14,14,327,462,15,16,14,13,1,2,,,8,3,1,1,6,4,2,1,12,2,4,6,6,0,4,5,2,3,255,394,17,11,38,60,26,31,6,2,47,53,8,7,33,39,14,13,5,11,10,12,11,5,15,18,5,5,1,0,,
8310940,31,69,1,0,20,10,1,6,4,5,19,18,250,593,15,16,14,19,7,4,1,0,6,1,0,0,7,6,7,3,7,5,13,5,1,0,1,0,6,1,185,500,17,14,52,74,22,26,6,6,45,55,12,12,36,43,15,20,8,10,6,8,19,7,19,15,4,8,,,,
8310947,51,49,2,1,10,14,3,2,8,3,14,12,390,374,12,18,12,13,4,1,,,5,4,0,0,3,5,2,5,7,5,3,9,1,0,2,3,2,0,302,277,23,19,56,61,32,35,5,2,46,54,15,4,35,39,18,23,12,9,4,12,9,9,25,15,10,7,1,1,,
8310937,51,49,3,2,7,14,3,2,4,8,11,11,423,398,22,18,11,10,3,4,,,4,3,0,0,2,5,1,6,4,9,3,5,1,2,2,0,5,1,321,290,30,34,56,49,13,31,3,7,50,50,10,11,40,35,16,20,7,9,14,14,18,20,22,10,8,5,2,0,,
8310941,36,64,0,4,5,21,6,1,5,8,14,18,263,501,22,14,17,14,1,6,1,0,2,9,0,1,3,10,0,2,2,14,3,7,0,2,1,2,1,1,188,427,18,23,58,65,38,22,2,5,57,43,8,12,48,35,19,15,10,7,16,8,21,3,11,26,9,6,0,2,0,2
8310930,41,59,1,1,16,13,2,3,6,4,17,11,336,489,22,20,8,17,5,2,,,4,4,0,1,6,6,6,3,8,11,8,2,1,0,4,2,0,1,255,419,23,24,60,64,39,26,2,5,50,50,6,13,42,47,16,11,12,10,16,10,7,10,25,19,8,7,0,1,,
8310972,67,33,3,4,19,16,5,4,3,3,10,20,609,307,17,22,20,10,4,4,0,1,8,7,1,1,8,5,3,4,15,10,4,6,2,3,6,3,2,2,534,226,24,14,73,44,30,29,3,0,59,41,11,15,60,43,16,10,23,11,8,13,10,10,15,15,5,8,1,1,2,2
8310990,42,58,0,5,11,11,3,1,8,1,5,16,397,576,13,18,16,4,2,2,1,0,1,9,0,0,7,1,3,1,5,8,6,3,,,3,1,3,2,343,519,9,11,38,52,16,35,4,2,59,41,10,9,41,30,9,5,13,8,10,12,10,9,7,10,2,6,0,5,1,1
8310971,53,47,2,1,14,11,2,3,5,5,17,13,447,395,10,10,12,15,1,3,,,5,2,1,0,6,6,3,3,8,5,6,6,0,1,2,4,1,0,359,310,26,20,53,48,23,32,4,8,51,49,6,3,38,35,20,20,17,10,7,7,14,12,20,19,6,5,2,0,1,0
8310978,50,50,4,1,12,14,4,1,5,4,16,14,453,438,24,21,14,16,1,1,0,1,5,5,0,1,1,4,6,5,8,5,4,9,1,1,0,3,0,1,381,357,16,29,59,63,27,27,1,3,51,49,10,13,48,47,6,5,10,10,12,16,15,11,21,9,4,3,3,0,1,1
8310977,33,67,0,4,5,14,3,1,5,6,17,10,279,576,15,18,9,16,1,4,1,0,1,4,0,0,3,6,1,4,4,11,1,3,0,4,1,1,3,2,191,497,13,20,43,62,25,16,5,6,38,62,9,12,27,50,14,17,3,17,11,12,8,5,22,11,9,7,,,0,2
8310980,58,42,3,2,23,9,2,9,11,3,14,17,463,348,19,15,16,14,5,3,,,10,3,0,0,10,4,3,2,12,3,11,6,2,1,3,1,1,0,384,277,22,20,46,50,25,24,9,2,56,44,11,9,46,42,24,13,12,15,12,8,10,11,15,25,8,11,1,1,,
8310989,47,53,2,1,21,5,1,6,8,4,21,16,372,434,20,9,15,21,0,1,,,11,3,1,0,5,1,5,1,14,3,7,2,1,0,1,3,1,1,302,350,16,14,43,53,28,30,11,2,54,46,3,14,57,47,19,17,22,18,11,6,12,9,19,18,5,10,1,1,,
8310986,40,60,0,2,3,8,1,0,5,4,12,12,331,514,17,17,12,12,2,0,,,1,3,0,1,2,4,0,1,2,6,1,2,,,1,0,1,2,227,412,24,23,80,54,30,25,3,5,45,55,9,9,33,33,16,28,4,5,10,13,15,10,11,22,7,6,0,2,,
8310979,57,43,1,2,6,12,4,3,3,3,10,16,601,434,9,11,15,9,1,2,1,0,3,6,0,1,2,5,1,1,3,10,3,2,1,2,2,2,0,1,516,371,21,18,41,40,33,33,0,4,48,52,6,3,30,30,10,14,7,11,5,10,9,13,12,16,9,6,,,,
8311001,59,41,4,2,22,15,3,6,8,3,20,11,481,343,13,33,10,18,1,3,,,8,3,0,0,7,8,7,4,16,12,6,3,2,2,3,3,0,2,401,235,19,28,67,67,37,23,6,6,41,59,17,4,34,56,20,22,11,6,8,15,12,12,9,18,10,6,2,0,1,0
8310965,49,51,3,2,9,8,2,1,7,9,15,9,392,412,15,28,8,14,3,1,,,3,3,0,0,6,2,0,3,7,4,2,4,1,1,2,1,1,3,305,320,27,19,57,49,27,28,2,3,40,60,15,10,26,53,23,22,3,13,10,17,11,6,20,26,4,10,2,1,1,0
8310964,63,37,1,1,9,7,1,2,9,1,19,13,441,274,11,14,12,17,3,3,,,3,2,0,2,5,4,1,1,5,7,4,0,1,1,6,0,3,2,334,159,37,29,90,47,36,20,5,2,45,55,8,10,37,36,16,29,14,6,9,6,7,10,4,33,6,9,,,1,0
8310976,56,44,3,1,19,5,1,3,2,2,13,6,594,480,26,16,6,12,1,1,,,8,1,1,0,7,2,4,2,10,2,9,3,2,1,0,1,1,1,514,399,18,19,35,39,34,19,4,0,55,45,11,18,45,37,15,12,13,10,15,9,12,5,8,8,4,8,1,0,,
8310966,58,42,6,1,18,5,2,4,3,2,15,18,401,294,11,13,16,15,1,3,,,7,2,2,0,7,3,4,0,13,4,5,1,3,1,2,1,5,1,331,215,23,14,45,35,26,20,3,4,53,47,11,5,35,31,15,13,8,5,8,9,10,11,15,21,5,10,3,0,1,0
8310961,62,38,2,2,17,10,1,6,6,6,13,9,530,330,10,18,7,12,1,2,,,7,3,2,0,6,6,4,1,9,6,8,4,2,0,1,1,3,0,423,214,29,18,66,65,39,21,10,3,54,46,12,8,33,32,18,12,16,3,8,14,13,13,13,24,10,6,0,2,1,0
8311003,58,42,1,5,12,16,4,3,5,4,13,18,435,323,9,21,15,11,4,3,,,4,8,0,0,5,6,3,2,8,11,4,5,1,3,2,4,0,3,359,244,25,14,53,46,27,18,3,4,41,59,14,6,31,41,10,19,7,11,5,18,13,11,8,32,9,11,0,2,0,1
8310967,42,58,,,13,14,3,6,7,0,11,15,387,543,17,13,14,11,2,3,,,7,2,0,0,4,9,2,3,9,6,4,8,,,1,1,2,4,279,443,14,19,53,54,23,36,5,4,46,54,5,9,38,39,21,30,9,15,9,4,21,16,14,12,10,4,,,,
8310968,51,49,5,3,21,9,3,3,3,6,13,7,471,452,17,20,5,12,2,3,,,5,6,1,0,12,1,4,2,13,7,8,2,3,1,1,2,3,2,400,369,28,16,67,41,20,35,4,3,41,59,14,10,32,45,11,17,10,14,9,12,12,13,14,18,2,13,2,2,1,0
8310999,66,34,2,1,12,10,3,6,4,3,14,19,528,274,16,20,16,11,1,3,,,7,3,0,0,2,4,3,3,7,5,5,5,1,1,6,3,4,3,456,200,19,19,51,35,21,18,5,2,58,42,11,10,51,34,13,12,19,4,11,12,8,17,11,20,5,4,1,0,0,1
8311002,50,50,2,1,10,15,1,2,1,7,13,9,461,440,19,15,8,13,1,2,,,3,2,1,1,7,7,0,6,5,9,5,6,1,0,0,2,3,3,364,352,21,29,45,58,21,29,1,10,46,54,7,9,32,38,18,20,6,11,10,9,7,6,35,8,12,8,1,1,,
8310995,46,54,1,0,23,4,1,2,5,3,13,10,357,443,18,16,10,13,1,1,,,3,1,0,0,13,3,7,0,10,3,13,1,1,0,3,4,1,1,271,342,24,21,53,64,23,38,7,1,50,50,12,14,40,41,14,14,12,12,11,8,8,12,11,27,8,17,,,,
8310993,59,41,3,1,21,6,1,6,8,3,4,10,594,415,21,28,10,4,0,3,,,6,2,0,0,9,4,6,0,13,4,8,2,3,0,1,0,2,0,496,330,24,25,75,36,43,24,9,5,50,50,18,14,43,45,17,15,12,14,15,16,14,10,7,33,7,10,0,1,1,0
8310992,43,57,2,4,14,12,4,3,2,0,13,17,413,565,14,22,16,12,3,2,,,4,6,0,0,7,5,3,1,10,10,4,2,1,3,2,2,1,1,323,468,18,19,68,57,23,24,5,3,50,50,11,6,43,40,14,16,13,10,7,11,12,12,16,18,7,9,1,1,1,1
8310998,52,48,1,4,10,16,4,2,2,6,14,22,393,367,14,15,20,13,4,3,,,2,6,0,1,6,6,2,4,8,12,2,4,1,2,4,3,1,3,269,246,28,37,83,68,35,36,4,8,53,47,10,6,46,36,31,31,12,9,10,10,13,11,11,18,12,9,0,2,0,2
8310991,51,49,2,4,19,13,4,4,7,8,13,14,391,388,15,16,13,11,2,3,0,1,6,5,0,1,8,6,5,2,14,10,5,3,2,3,4,2,1,1,317,302,21,18,57,43,39,30,12,3,50,50,5,10,34,34,24,23,6,9,11,12,17,13,24,34,11,13,0,1,0,1
8311000,34,66,1,4,11,23,5,0,3,8,19,10,262,496,19,17,10,19,1,3,,,1,6,0,3,6,12,4,5,5,14,6,9,0,4,0,3,3,5,191,419,18,22,38,71,24,20,3,10,45,55,11,12,37,42,19,26,8,8,10,13,8,7,45,9,14,6,1,0,1,0
8310997,55,45,3,3,13,9,3,5,6,3,16,16,452,381,19,15,13,14,2,2,,,6,5,0,0,6,1,1,3,7,3,6,6,2,1,6,4,4,0,348,274,28,15,70,78,29,37,5,2,47,53,12,12,37,40,17,21,5,11,12,7,10,14,20,22,6,11,1,2,,
8310864,60,40,3,4,19,8,3,6,5,4,14,14,559,375,18,23,13,14,3,5,1,1,9,5,0,0,5,2,5,1,13,6,6,2,1,2,4,0,2,2,477,294,30,18,65,50,18,33,5,4,46,54,15,10,41,46,13,17,10,10,14,12,8,13,15,18,5,8,2,2,,
8310988,47,53,5,2,15,7,2,5,2,2,13,7,422,477,12,27,6,13,2,0,,,6,3,0,1,5,3,4,1,8,4,7,3,4,1,1,2,4,8,338,385,31,23,67,57,37,29,5,1,45,55,22,9,28,45,18,12,10,5,10,17,6,12,11,14,8,9,1,1,1,0
