match_id,home_ballpossession,away_ballpossession,home_bigchancecreated,away_bigchancecreated,home_totalshotsongoal,away_totalshotsongoal,home_goalkeepersaves,away_goalkeepersaves,home_cornerkicks,away_cornerkicks,home_fouls,away_fouls,home_passes,away_passes,home_totaltackle,away_totaltackle,home_freekicks,away_freekicks,home_yellowcards,away_yellowcards,home_shotsongoal,away_shotsongoal,home_hitwoodwork,away_hitwoodwork,home_shotsoffgoal,away_shotsoffgoal,home_blockedscoringattempt,away_blockedscoringattempt,home_totalshotsinsidebox,away_totalshotsinsidebox,home_totalshotsoutsidebox,away_totalshotsoutsidebox,home_bigchancescored,away_bigchancescored,home_bigchancemissed,away_bigchancemissed,home_accuratethroughball,away_accuratethroughball,home_fouledfinalthird,away_fouledfinalthird,home_offsides,away_offsides,home_accuratepasses,away_accuratepasses,home_throwins,away_throwins,home_finalthirdentries,away_finalthirdentries,home_accuratelongballs,away_accuratelongballs,home_accuratecross,away_accuratecross,home_duelwonpercent,away_duelwonpercent,home_dispossessed,away_dispossessed,home_groundduelspercentage,away_groundduelspercentage,home_aerialduelspercentage,away_aerialduelspercentage,home_dribblespercentage,away_dribblespercentage,home_wontacklepercent,away_wontacklepercent,home_interceptionwon,away_interceptionwon,home_totalclearance,away_totalclearance,home_goalkicks,away_goalkicks,home_redcards,away_redcards,home_ballrecovery,away_ballrecovery
10434011,32,68,2,2,8,17,3,3,3,5,19,10,274,592,11,9,10,17,8,1,6,6,0,0,2,5,0,6,5,8,3,9,1,1,1,1,,,0,7,0,2,192,524,17,22,37,63,14,27,4,4,49,51,3,4,32,29,6,11,11,3,6,9,7,11,34,9,9,5,,,,
10434145,34,66,2,1,6,20,3,2,5,4,18,6,310,603,17,17,4,18,9,0,3,5,1,1,2,9,1,6,3,13,3,7,1,1,1,0,1,0,0,4,3,2,220,511,16,32,53,66,24,37,1,4,39,61,8,9,33,61,20,21,12,26,6,12,5,10,21,12,13,1,2,0,,
10434110,55,45,1,4,12,11,5,1,6,3,17,12,473,398,13,12,10,17,3,2,2,7,0,0,5,4,5,0,4,9,8,2,0,2,1,2,,,4,1,9,0,395,326,24,14,69,43,31,32,3,1,45,55,5,9,35,41,10,14,12,13,6,9,15,9,9,30,5,9,0,1,,
10434147,60,40,3,0,20,2,0,3,6,2,8,6,463,312,22,16,6,5,1,2,6,0,2,0,10,1,4,1,12,1,8,1,2,0,1,0,1,0,2,2,5,1,369,219,31,32,73,50,22,27,6,4,50,50,6,16,40,31,8,17,12,10,16,12,5,4,12,24,7,13,,,,
10434098,57,43,6,0,18,4,1,6,6,1,10,11,540,431,14,10,11,10,1,1,10,2,0,0,5,2,3,0,15,3,3,1,2,0,4,0,,,4,0,2,0,472,350,22,12,47,34,32,27,6,1,52,48,5,7,37,32,11,12,12,12,10,8,10,11,6,25,4,8,0,1,,
10434014,41,59,1,3,8,16,4,2,3,9,7,19,368,544,13,15,17,7,0,2,2,6,0,0,4,6,2,4,5,10,3,6,0,1,1,2,,,3,1,3,1,290,460,23,25,50,85,33,43,6,5,47,53,7,6,33,38,12,13,3,16,9,11,11,5,20,12,8,9,,,,
10434118,60,40,3,7,17,13,3,8,9,4,12,12,516,353,21,18,10,10,2,1,9,6,0,0,5,5,3,2,9,11,8,2,1,2,2,5,1,1,4,3,1,0,422,260,21,23,72,56,25,35,5,5,47,53,7,5,40,39,12,19,9,11,14,12,7,9,15,29,8,11,,,,
10434157,39,61,3,4,16,14,0,1,5,3,8,13,382,610,12,18,13,5,2,3,6,3,0,0,7,7,3,4,6,10,10,4,2,3,1,1,2,0,2,0,3,3,330,555,10,10,45,41,17,36,5,5,51,49,8,4,38,38,9,8,13,15,9,13,6,7,14,9,13,12,0,1,,
10434121,65,35,5,2,24,7,0,6,5,4,14,14,565,313,10,15,13,11,0,3,9,3,1,1,8,2,7,2,14,4,10,3,2,2,3,0,1,1,7,1,2,0,477,213,25,14,90,30,26,25,8,3,44,56,7,4,31,34,11,20,8,8,7,8,8,11,11,38,2,13,,,,
10434101,52,48,7,5,25,14,2,6,9,1,14,20,420,408,11,22,18,11,2,3,8,6,3,1,12,5,5,3,18,10,7,4,1,3,6,2,2,1,3,1,2,3,348,334,26,14,61,42,34,27,7,1,51,49,9,4,46,48,15,10,17,15,7,15,10,6,3,32,8,11,,,,
10434154,69,31,3,2,21,9,2,6,14,4,12,16,551,268,20,23,16,10,0,2,7,3,1,2,11,5,3,1,14,5,7,4,1,2,2,0,1,0,0,2,3,3,442,171,29,15,67,55,28,31,11,0,55,45,7,10,50,37,31,30,14,4,11,13,4,6,9,36,3,15,,,,
10434097,73,27,3,2,15,7,1,2,6,1,14,14,659,240,23,17,13,13,3,4,5,4,0,0,6,2,4,1,9,6,6,1,2,2,1,0,,,5,2,3,6,584,165,18,21,86,48,42,22,6,3,56,44,6,9,49,42,21,12,13,12,12,11,12,15,5,17,3,8,,,,
10434093,37,63,3,3,8,14,4,2,4,6,12,13,327,547,14,13,12,12,0,2,3,5,0,1,3,7,2,2,4,11,4,3,1,0,2,3,0,6,1,2,1,3,226,452,14,26,31,73,24,43,5,11,51,49,9,7,40,30,15,22,14,5,7,5,9,7,27,8,14,6,,,,
10434156,69,31,1,4,5,10,2,2,5,5,7,13,634,290,20,23,12,7,1,0,2,3,0,1,1,7,2,0,2,8,3,2,0,1,1,3,0,1,1,3,0,3,535,202,33,21,82,45,49,22,3,5,52,48,14,9,45,39,12,13,13,9,13,12,5,14,12,31,12,6,,,,
10434120,63,37,2,3,16,9,1,1,6,5,13,16,591,339,11,19,14,11,2,2,4,2,0,0,4,6,8,1,11,5,5,4,0,1,2,2,,,1,4,1,1,517,266,27,14,68,72,55,17,8,4,48,52,6,2,28,34,12,10,4,4,7,11,5,4,13,28,7,12,0,1,,
10433791,49,51,1,2,11,13,3,3,5,3,14,12,352,378,25,16,12,12,1,2,5,3,0,0,6,6,0,4,6,7,5,6,,,1,2,2,1,1,2,1,2,240,259,27,34,61,75,26,27,2,3,50,50,7,16,45,35,9,18,8,8,12,8,13,14,18,24,11,8,,,,
10433847,53,47,2,3,12,10,2,3,3,1,9,21,429,391,23,12,17,9,0,4,4,5,0,0,7,2,1,3,6,8,6,2,1,2,1,1,1,0,4,1,9,1,328,306,25,27,54,47,26,16,1,3,56,44,4,11,50,36,13,13,10,15,18,8,8,17,6,19,8,15,0,1,,
10434103,45,55,3,1,15,7,0,4,4,1,16,14,378,468,34,23,14,15,6,2,7,1,0,0,7,2,1,4,10,4,5,3,1,1,2,0,0,1,3,3,2,1,277,360,18,33,56,71,17,24,8,1,58,42,12,25,68,47,16,13,20,9,22,15,9,12,24,11,5,9,,,,
10433814,30,70,1,2,5,30,7,1,3,4,6,12,265,624,16,16,12,5,3,2,2,7,0,0,3,11,0,12,4,19,1,11,1,0,0,2,0,2,1,3,0,2,181,544,12,20,50,90,17,42,2,10,48,52,8,10,32,36,14,14,4,15,6,7,11,5,30,6,16,5,1,0,,
10433851,32,68,3,1,10,16,2,2,3,5,11,11,265,570,20,15,10,11,1,0,3,6,0,0,4,6,3,4,4,11,6,5,1,1,2,0,1,2,0,3,2,1,177,482,15,36,45,59,18,45,3,10,50,50,8,13,40,41,13,11,10,15,14,12,6,4,14,9,11,8,1,0,,
10433903,51,49,1,2,22,13,2,4,2,2,11,13,484,455,23,21,13,8,1,2,8,4,0,1,10,7,4,2,13,6,9,7,1,2,,,,,1,4,2,3,405,372,13,21,69,54,28,33,7,3,54,46,13,15,47,36,10,12,11,7,12,10,11,9,21,7,10,11,,,,
10433815,54,46,8,1,17,13,2,4,7,7,21,15,409,325,12,12,13,19,6,1,9,3,0,0,5,6,3,4,11,11,6,2,4,1,4,0,,,4,5,1,3,337,255,10,28,44,45,36,29,5,8,47,53,9,6,32,47,27,19,7,16,7,9,7,6,24,14,8,11,0,1,,
10433853,56,44,2,2,11,9,1,0,3,7,14,9,553,434,8,13,9,14,1,1,2,3,1,0,6,3,3,3,9,5,2,4,0,1,2,1,0,2,2,1,2,2,486,368,15,15,51,39,32,31,7,1,48,52,7,5,30,31,12,14,13,4,5,8,11,12,16,18,5,8,,,,
10433787,33,67,1,1,9,18,4,4,3,11,15,13,258,519,22,12,13,14,5,2,5,5,0,0,2,6,2,7,5,13,4,5,0,1,1,0,2,1,2,4,0,4,183,450,16,27,37,60,17,17,0,7,49,51,3,12,46,42,15,21,12,16,11,8,15,9,20,10,9,5,,,,
10433780,60,40,7,0,20,6,4,3,10,4,11,9,575,389,12,29,5,10,2,1,8,4,1,0,3,2,9,0,15,0,5,6,1,0,6,0,1,0,1,0,2,4,471,293,40,20,63,41,38,26,9,1,55,45,10,10,28,49,46,11,11,10,7,16,7,4,21,34,7,8,,,,
10433820,62,38,1,0,14,3,0,2,5,4,14,7,603,378,20,7,5,12,1,1,4,0,0,0,8,2,2,1,4,1,10,2,1,0,,,,,0,1,1,1,521,273,13,24,60,62,25,28,6,1,51,49,3,10,33,32,10,10,8,13,11,5,13,12,12,26,2,20,0,1,,
10433821,51,49,4,2,18,6,1,1,6,1,11,11,369,377,10,14,10,9,3,1,2,3,2,0,10,1,6,2,15,3,3,3,1,1,3,1,1,2,2,0,2,2,276,284,22,25,52,70,25,20,4,1,53,47,9,3,29,29,17,11,9,6,9,8,5,3,10,27,9,8,0,1,,
10433774,58,42,1,4,12,12,1,4,3,3,12,11,497,363,10,10,10,10,5,2,4,4,1,0,6,6,2,2,7,9,5,3,0,2,1,2,1,0,3,3,7,1,427,296,22,22,57,41,17,21,7,3,47,53,7,7,26,28,9,11,6,8,5,2,5,10,11,18,6,10,,,,
10433899,43,57,0,3,10,22,2,1,3,9,12,10,372,482,14,21,9,11,3,1,1,4,1,1,6,9,3,9,3,15,7,7,0,2,0,1,0,1,1,3,4,1,295,393,18,14,38,63,28,27,1,4,45,55,7,5,40,47,14,19,17,15,9,13,5,7,24,6,11,11,0,1,,
10433781,30,70,2,1,8,18,3,2,3,4,13,7,255,584,7,18,7,12,2,1,3,4,0,1,3,12,2,2,4,10,4,8,1,1,1,0,1,0,1,6,1,4,167,511,20,23,39,78,17,42,2,11,39,61,6,2,24,39,12,17,10,9,5,13,9,10,26,9,15,4,1,0,,
10433856,48,52,1,5,15,19,4,6,1,8,12,10,478,506,16,11,10,11,4,2,7,7,0,1,4,7,4,5,10,12,5,7,1,2,0,3,0,2,2,2,0,3,408,452,11,18,32,58,33,35,5,6,50,50,4,9,32,33,4,3,6,11,9,4,10,5,22,21,10,6,,,,
10433819,55,45,2,2,12,10,3,2,3,2,7,15,364,305,12,25,12,6,1,3,4,5,0,0,4,5,4,0,10,7,2,3,1,1,1,1,2,0,3,1,1,3,261,205,35,29,55,61,24,24,3,4,50,50,16,4,33,38,19,15,9,7,8,17,5,7,11,31,6,14,,,,
10433933,56,44,2,2,14,8,4,5,9,3,10,14,530,426,17,14,14,8,0,2,8,5,0,0,4,3,2,0,12,6,2,2,1,1,1,1,,,3,1,2,2,445,333,16,33,45,55,40,34,5,2,58,42,5,9,48,39,21,12,17,17,13,11,9,8,12,17,3,9,,,,
10433789,51,49,4,1,11,10,2,6,8,4,16,9,451,437,22,10,9,16,2,1,7,2,0,0,2,5,2,3,8,6,3,4,,,4,1,1,0,0,1,1,1,375,369,14,14,61,53,27,22,4,2,50,50,3,9,39,36,9,12,9,10,12,6,12,8,10,15,7,8,,,,
10433833,65,35,1,0,10,3,1,0,6,3,13,12,565,306,19,16,12,13,1,1,2,1,0,0,4,2,4,0,7,3,3,0,1,0,,,,,2,0,1,2,473,208,21,24,61,48,20,25,4,4,49,51,3,8,36,33,17,22,5,4,16,13,13,12,9,24,4,5,,,,
10433785,80,20,2,1,17,7,2,4,12,2,3,21,703,181,15,18,21,2,0,2,4,6,2,0,7,0,6,1,8,2,9,5,0,1,2,0,,,4,0,1,1,648,120,24,9,97,38,23,18,7,0,52,48,14,10,45,28,1,15,9,9,6,9,2,8,6,43,0,13,,,,
10433782,56,44,3,1,16,19,5,3,4,9,11,11,454,357,31,14,11,10,2,2,4,7,0,1,8,7,4,5,12,11,4,8,1,0,2,1,1,1,2,2,3,1,355,253,19,29,60,60,45,22,14,12,59,41,7,17,53,35,21,15,11,11,20,6,18,6,19,13,8,14,,,,
10433850,52,48,3,4,19,17,3,5,6,8,13,16,395,363,15,23,16,12,3,5,6,7,0,0,6,4,7,6,10,13,9,4,0,2,3,2,2,0,6,2,3,3,331,296,21,18,56,40,24,22,6,6,50,50,14,5,53,52,10,11,22,17,7,9,8,12,18,16,5,9,,,,
10433940,35,65,2,0,16,5,4,9,6,2,12,7,301,584,24,16,6,11,0,2,9,4,0,0,6,0,1,1,10,1,6,4,,,2,0,1,1,3,0,3,3,228,502,21,23,35,43,16,42,4,0,50,50,9,12,41,40,11,13,11,13,19,12,11,7,6,13,2,11,,,,
10433854,49,51,4,3,14,8,2,4,2,1,13,7,536,549,12,9,7,12,1,0,7,3,1,0,5,3,2,2,11,6,3,2,2,1,2,2,4,0,1,1,2,4,437,449,14,21,62,52,38,35,2,3,45,55,3,6,24,35,10,6,5,14,7,6,18,10,5,7,9,9,,,,
10433776,54,46,3,4,15,17,4,2,5,2,14,3,513,444,11,14,3,13,1,1,3,7,0,0,5,8,7,2,14,12,1,5,1,3,2,1,,,0,3,1,0,423,366,18,19,53,64,31,28,7,6,35,65,8,8,16,39,13,14,3,12,5,8,8,10,15,14,10,10,,,65,59
10433784,62,38,3,0,21,7,0,4,4,4,8,11,660,406,14,8,9,8,2,2,6,1,0,1,9,4,6,2,13,3,8,4,1,0,2,0,1,1,1,1,3,2,599,341,14,9,68,31,33,24,4,3,51,49,5,6,30,27,7,8,7,11,8,3,11,9,5,9,7,10,0,1,50,52
10433778,61,39,5,1,15,8,3,6,8,2,13,10,507,323,15,14,10,12,1,3,8,3,0,0,5,4,2,1,11,3,4,5,2,0,3,1,2,0,2,0,3,6,437,250,21,24,46,36,29,22,9,1,57,43,2,7,52,33,12,15,27,7,6,9,8,6,16,12,4,8,,,63,56
10433783,44,56,3,6,10,25,5,1,1,7,13,13,395,536,14,14,12,12,1,3,3,9,0,1,5,9,2,7,4,18,6,7,2,4,1,2,0,2,3,2,2,2,311,456,8,15,45,69,27,38,5,7,52,48,3,6,39,37,13,11,13,11,8,8,6,6,11,19,8,9,,,61,57
10433942,47,53,2,8,14,20,7,5,4,7,10,13,377,442,16,19,13,10,3,0,6,11,1,0,4,5,4,4,9,17,5,3,1,4,1,4,2,2,3,3,3,2,288,351,29,18,47,63,15,29,5,6,43,57,8,6,39,51,12,17,11,23,12,14,12,20,24,13,7,3,,,72,79
10433938,27,73,1,3,11,7,2,1,4,2,17,14,228,618,15,17,12,16,1,2,2,3,0,0,6,3,3,1,6,5,5,2,,,1,3,,,3,0,2,1,150,529,22,22,41,61,22,30,6,4,54,46,8,10,38,39,22,12,11,6,11,8,11,5,16,8,9,10,,,62,56
10433829,45,55,1,2,22,25,7,6,16,8,7,5,446,563,11,10,5,7,1,1,6,8,0,1,10,9,6,8,14,13,8,12,0,2,1,0,1,0,1,2,4,1,379,506,19,16,32,53,29,42,8,5,45,55,8,2,25,29,9,12,9,12,5,5,2,7,10,21,7,9,,,61,59
10433865,56,44,3,2,21,18,4,5,3,3,13,6,462,383,13,11,6,13,3,1,6,5,0,2,11,6,4,7,14,9,7,9,0,1,3,1,1,0,3,2,2,1,404,308,19,12,55,34,32,16,12,3,49,51,4,6,29,38,12,4,10,14,5,8,9,9,11,12,8,13,,,55,54
10433936,60,40,5,4,25,15,3,9,9,8,7,14,516,344,13,21,14,7,1,1,11,6,1,0,11,8,3,1,13,10,12,5,0,2,5,2,0,1,2,0,3,6,443,265,12,9,65,34,24,35,10,7,55,45,6,9,39,33,17,12,12,5,10,13,5,11,12,14,12,15,,,61,64
10433825,40,60,2,4,16,19,1,3,5,5,12,14,375,568,14,6,14,11,2,3,5,6,0,1,9,12,2,1,6,14,10,5,1,3,1,1,0,6,3,1,4,0,293,494,13,13,64,51,16,30,3,5,52,48,1,7,42,36,13,14,14,19,9,5,8,8,16,18,13,11,,,58,63
10433773,65,35,3,0,10,4,0,6,7,1,18,10,564,309,22,20,9,17,0,1,7,1,0,0,3,1,0,2,9,2,1,2,,,3,0,1,0,4,1,1,1,481,232,27,22,66,48,24,16,7,1,54,46,12,12,46,44,13,7,15,9,14,15,8,13,11,25,4,6,,,69,67
10433792,69,31,7,1,23,6,3,4,5,2,7,9,669,303,10,6,9,6,,,10,4,1,0,7,2,6,0,17,3,6,3,4,0,3,1,1,0,3,1,3,1,607,243,13,14,93,22,39,24,6,1,55,45,4,3,28,23,6,5,9,11,6,4,5,11,4,13,3,13,0,1,48,36
10433828,60,40,2,2,10,10,3,1,5,4,17,13,525,356,15,19,12,16,5,1,1,4,1,0,5,2,4,4,7,4,3,6,0,1,2,1,1,0,1,4,2,3,442,285,23,12,56,48,56,31,3,5,46,54,10,7,33,42,15,14,7,7,12,9,6,16,9,26,6,6,,,66,70
10433859,52,48,3,0,17,5,0,3,6,3,13,17,375,354,30,16,17,13,1,3,6,0,0,0,7,3,4,2,14,2,3,3,,,3,0,,,3,4,3,2,291,271,21,15,49,37,22,19,9,2,59,41,8,13,59,36,20,19,12,7,23,10,8,13,12,19,2,11,0,1,65,62
10433939,44,56,4,0,12,17,3,3,0,11,10,13,420,518,7,11,13,10,3,1,6,3,1,0,6,9,0,5,8,7,4,10,2,0,2,0,1,0,1,2,4,3,354,457,14,16,42,56,22,25,1,4,48,52,4,2,26,29,4,4,6,8,4,6,11,9,17,11,12,5,,,53,47
10433894,56,44,1,2,17,10,1,2,6,1,16,10,459,385,15,18,9,16,0,1,3,2,1,0,8,7,6,1,9,6,8,4,1,1,0,1,1,1,2,0,1,2,374,299,22,24,62,32,22,18,4,3,52,48,10,7,37,43,21,10,13,9,10,8,9,10,10,29,7,8,,,62,61
10433863,62,38,2,1,12,16,4,4,3,5,6,10,562,332,2,15,10,5,,,6,5,1,2,2,7,4,4,7,9,5,7,0,1,2,0,1,0,2,0,3,1,483,248,19,24,49,40,30,19,3,3,46,54,3,1,22,32,15,12,10,12,1,6,12,10,13,13,7,5,,,60,54
10433889,60,40,3,2,23,6,0,5,9,3,13,12,508,343,19,26,12,13,1,3,8,3,1,0,8,0,7,3,15,3,8,3,2,2,1,0,2,1,1,4,1,1,436,262,23,8,59,33,20,30,8,2,51,49,10,11,46,49,20,15,16,11,12,18,3,9,11,20,4,14,0,1,57,58
10433995,31,69,1,0,6,23,5,1,3,11,13,12,217,469,11,23,12,12,3,1,3,5,1,2,2,11,1,7,3,12,3,11,1,0,,,,,3,2,2,3,146,410,21,13,36,52,28,30,2,6,48,52,14,7,34,45,25,18,12,10,7,16,3,1,27,15,14,3,1,0,54,61
10433779,51,49,5,1,16,11,2,6,7,1,13,9,488,476,20,20,9,12,,,7,5,0,0,5,3,4,3,10,7,6,4,1,1,4,0,1,2,2,0,5,0,417,400,11,17,51,46,34,15,4,3,44,56,9,8,41,47,7,13,12,15,11,13,13,7,5,19,9,8,,,70,64
10433937,63,37,5,0,31,3,1,8,8,1,13,9,589,337,11,16,7,12,3,1,13,1,1,0,7,1,11,1,24,1,7,2,1,0,4,0,1,0,2,1,2,2,520,269,20,15,64,34,32,31,4,2,47,53,11,6,31,33,4,7,13,5,7,11,8,6,8,21,5,10,,,65,57
